X;Y
59;146
68;162
82;172
99;176
117;176
135;179
152;183
169;188
186;191
203;195
221;197
238;199
255;201
273;202
290;203
309;203
326;202
344;201
361;199
379;197
397;194
414;191
431;187
448;182
465;178
482;176
501;176
518;171
532;159
539;144
538;126
529;111
515;100
498;97
480;97
462;95
445;90
428;85
411;82
394;79
377;76
360;73
343;71
326;72
309;71
291;70
274;71
255;72
237;73
220;76
202;78
185;82
168;86
151;91
134;95
117;98
98;98
81;102
67;113
60;128
