X;Y
90;225
96;245
107;262
122;275
141;282
161;284
183;284
204;286
224;288
244;291
265;294
285;296
306;297
327;299
348;299
369;299
390;298
410;297
431;296
452;294
472;291
493;288
513;285
533;283
554;282
576;282
596;278
613;266
626;250
634;233
636;212
630;193
619;176
603;163
585;156
564;155
542;154
522;152
502;149
481;146
461;143
441;141
419;140
400;138
378;138
357;138
335;138
314;139
293;141
273;143
252;146
232;149
212;152
192;155
170;156
149;157
131;160
114;172
101;187
93;205
