X;Y
132;173
138;187
146;199
158;208
171;212
185;215
199;219
212;224
226;228
240;232
254;235
268;237
283;239
298;240
313;240
328;240
343;239
357;238
372;235
386;232
400;229
414;224
427;219
441;215
454;211
468;208
482;203
494;195
502;183
508;171
509;156
505;142
496;131
484;122
471;117
457;115
442;111
429;107
415;104
401;100
387;96
373;94
358;92
343;91
329;90
313;90
298;90
283;92
269;94
254;96
240;100
226;104
213;108
200;113
186;117
172;121
158;125
146;134
138;145
133;159
