X;Y
88;189
89;210
98;229
113;243
132;249
153;252
174;256
194;261
214;266
235;271
255;275
276;278
297;281
318;283
340;285
362;285
384;285
406;284
427;283
449;281
470;278
491;274
511;270
531;266
552;261
572;256
592;252
614;250
633;244
649;230
658;211
658;190
650;172
634;158
615;151
594;149
573;146
553;141
533;136
512;132
491;128
470;125
450;123
428;121
407;119
385;118
363;118
341;118
319;119
297;121
276;124
255;127
235;130
214;135
194;140
174;144
153;148
132;150
112;156
97;171
