X;Y
61;162
67;186
82;207
103;221
127;226
153;226
179;226
205;228
231;231
256;233
282;236
307;238
333;240
359;241
384;242
411;243
437;243
463;242
489;241
516;239
541;237
567;235
592;232
617;229
643;227
669;227
695;228
719;221
740;205
752;185
756;160
750;135
736;114
716;101
692;95
666;95
639;95
613;92
588;90
563;87
537;85
512;82
486;80
460;79
434;78
407;78
380;78
354;79
328;80
302;83
277;84
251;87
226;89
200;92
174;94
148;94
122;93
98;100
78;116
66;138
