X;Y
142;297
148;316
159;331
174;342
193;348
213;348
233;349
253;351
273;354
292;356
312;358
331;360
351;361
372;362
391;363
411;363
431;362
451;361
471;359
490;357
510;355
529;352
549;350
568;347
589;346
608;346
626;340
642;328
653;312
658;293
660;274
653;256
641;240
626;229
608;223
588;223
567;222
548;220
528;218
509;216
489;214
469;212
449;211
429;210
408;210
388;210
368;210
348;212
328;214
309;216
289;218
270;221
250;223
231;225
211;226
191;227
173;234
157;246
147;262
143;280
