X;Y
135;163
135;183
141;200
150;216
165;227
181;233
200;235
219;236
238;238
256;241
275;244
293;246
312;248
330;250
350;251
369;251
388;251
408;250
427;249
446;248
464;246
483;243
501;241
520;238
539;237
557;236
575;233
592;225
607;213
616;199
621;181
620;164
614;147
604;131
590;120
573;113
554;111
535;110
517;108
498;105
480;103
461;101
442;99
424;98
405;96
386;95
369;96
350;96
331;97
312;98
293;100
275;102
256;105
238;108
219;109
200;110
181;112
164;118
149;131
139;146
