X;Y
93;146
102;163
116;175
134;178
153;179
164;181
182;185
200;190
218;194
236;198
254;201
272;203
291;204
309;206
329;206
347;206
365;207
384;206
402;204
421;202
440;200
459;197
476;193
494;189
512;183
530;181
550;180
568;177
584;167
593;151
595;133
588;116
576;104
558;98
539;97
520;95
502;90
485;86
467;81
449;78
431;75
412;72
393;70
374;69
355;68
337;69
320;69
301;70
282;72
263;74
245;77
227;81
209;85
191;90
174;94
156;98
136;99
118;102
104;112
95;128
