X;Y
76;131
83;147
93;162
108;172
126;176
146;174
165;174
184;177
203;180
221;184
240;187
259;189
278;191
298;192
317;193
337;193
357;193
376;192
395;191
414;189
433;186
452;182
470;179
488;175
508;174
527;175
547;172
563;164
576;150
582;134
583;115
578;98
567;82
551;72
533;68
514;70
495;70
476;68
458;65
439;62
420;59
401;58
382;56
362;55
343;55
323;55
304;56
284;57
265;58
246;61
227;64
209;68
190;71
172;74
154;74
135;73
116;74
99;83
86;96
78;112
