X;Y
123;168
125;186
133;203
145;217
161;225
179;227
198;226
217;228
235;231
253;235
271;239
289;242
308;244
327;245
346;246
364;247
383;247
403;246
422;246
440;244
459;242
477;239
495;235
513;232
531;229
551;229
570;230
587;225
602;214
611;199
617;182
615;164
607;147
595;133
580;126
562;124
543;125
524;123
506;119
488;115
470;111
452;108
434;106
415;105
396;104
376;104
357;104
338;104
320;106
301;107
282;110
264;113
246;116
228;120
210;122
191;123
172;121
154;126
139;137
128;151
