X;Y
77;155
81;172
90;187
102;199
118;205
135;207
151;211
168;216
184;220
201;224
218;228
235;231
252;233
270;235
288;236
305;237
322;236
341;235
358;234
376;231
393;228
409;225
426;221
442;216
459;211
475;207
492;204
509;199
523;189
531;174
533;157
530;141
522;125
508;114
493;109
476;106
459;102
442;97
426;92
409;88
393;84
376;81
359;79
341;77
324;76
307;76
290;76
272;77
255;79
237;81
220;84
203;88
187;93
170;98
154;103
138;107
121;109
104;114
91;125
82;139
