X;Y
72;155
79;170
90;182
104;187
120;190
136;192
151;194
167;197
182;200
198;203
214;205
230;207
246;208
262;209
278;210
293;209
309;209
325;208
341;207
357;205
373;202
389;199
404;196
419;193
435;190
451;187
466;185
481;179
493;169
501;156
502;140
496;125
485;114
471;107
455;105
439;102
424;99
409;96
393;92
377;90
362;87
346;86
330;84
313;83
296;83
281;83
264;83
247;85
231;86
215;89
200;91
184;94
169;97
153;101
138;103
122;107
107;109
92;114
80;126
73;140
