X;Y
68;149
71;171
82;191
99;207
119;215
142;216
166;216
189;218
212;221
234;223
257;227
280;229
303;231
326;232
350;233
373;233
397;233
421;232
444;231
467;229
490;227
513;224
536;222
559;219
582;218
605;218
627;218
649;212
667;198
679;180
684;158
682;136
671;116
654;101
635;92
611;91
588;92
565;90
542;88
519;85
496;82
473;80
450;77
427;76
404;75
381;74
357;74
334;75
310;76
287;78
264;80
241;83
219;85
196;88
173;90
149;91
126;90
105;96
86;110
74;128
