X;Y
162;246
166;266
168;280
181;296
198;309
217;316
239;317
261;318
282;320
303;323
325;325
347;327
368;329
390;330
412;331
435;331
457;331
479;331
501;330
523;329
545;327
566;325
588;323
609;320
631;319
653;319
675;318
695;311
711;298
724;281
727;263
728;244
720;224
707;209
689;198
669;194
649;193
627;192
606;190
584;187
563;184
542;182
520;179
499;178
477;177
454;177
432;176
411;177
389;177
367;178
345;180
324;182
302;185
281;188
260;190
238;191
216;192
195;199
178;212
167;229
