X;Y
60;148
66;167
78;184
94;194
113;200
134;202
155;203
176;205
196;208
217;210
237;212
258;214
279;215
300;215
321;216
343;216
364;215
385;214
406;213
427;211
447;209
468;207
488;204
509;202
529;200
551;199
570;194
587;182
601;167
609;149
609;128
603;109
589;94
572;82
553;77
532;76
511;75
491;73
470;70
450;68
429;66
408;65
387;63
366;62
345;62
323;62
302;62
281;63
260;64
239;66
219;68
198;70
178;73
157;76
136;77
115;78
96;84
79;95
65;111
61;129
