n;a(n);b(n);c(n);d(n);Invariant of a(n);Invariant of b(n);Invariant of c(n);Invariant of d(n)
0;676,441436146703;n. def.;361,395978532608;n. def.;n. def.;n. def.;n. def.;n. def.
1;-203,613980462599;-9,21996293563318;-2,64409029614667;74,9860303168375;1;-6,10059878947124E-17;7,18999143044825E-17;-0,368102914750857
2;-0,0695579721618581;0,0902760237315541;-0,26327025348347;-0,445217462351275;0,000292005956218141;-0,000481624913659813;0,00149148812643629;0,002051947958674
3;-18,5964854895451;-2,55780325425631;-1,6010358732383;11,2773588328741;0,092095203022028;-0,000109293771032805;0,000424192850382198;-0,0558846101102463
4;-0,0765798892798442;0,0290706859046747;0,209026321891211;-0,0760142997516574;0,0003465849410525;-0,000212456425144447;-0,000936688578926589;0,000556453867825588
5;-4,70240242232492;-1,08146701094379;-1,49519927727825;7,06676015628464;0,0236760205034975;-3,94781432660844E-05;-0,000805812721767109;-0,0354273034137343
6;-0,0477310010850015;-0,0416629943376641;0,152577407429985;0,104084222144407;0,000285330757096857;0,000132677589103647;-0,00085959456808269;-0,000282548822555639
7;-1,12252130832125;-0,385052221281457;-1,05397352998402;3,18408454040226;0,00582279409343801;8,59070806978917E-05;-0,00010799919856514;-0,0164545580353786
8;0,00314284671889541;-0,0473957725274479;-0,0404932835034924;0,183295158761296;7,13358287645099E-05;0,000225925782056401;-0,000143808301965935;-0,000908664650379694
9;-0,164092845050865;-0,0840680483864692;-0,14914023439947;0,2647154119483;0,000902758778174422;5,34174748770836E-05;0,00014035497866276;-0,00148420508250511
10;0,0369457538346051;-0,0181944254168922;-0,112616319820959;0,0727070584768683;-0,000122887518991216;0,000163874407896704;0,000331564184520324;-0,000566968842632162
11;-0,0233414333931359;-0,0356301667892957;0,32480732696957;-0,599718182469974;0,000185496223653306;8,14765129308605E-05;6,31441911708036E-05;0,00334595244593596
12;0,0330848116655473;-3,57018849173909E-05;-0,0068621038748426;-0,0528362447604168;-0,00013798420116431;8,57625199793027E-05;0,000166002540339998;0,00020180943863235
13;-0,0477722854690237;-0,0603796289399767;0,266472109080099;-0,436688655482861;0,000361011767186781;9,83562364300434E-05;0,000153920946235787;0,00250567281962702
14;0,0288730852361968;-0,0165730857988972;0,0863749679636481;-0,00806203423541973;-6,14106704152761E-05;0,000149568579809261;-0,000312107179043865;0,000290296823770413
15;-0,0652561800663675;-0,0811430585299256;0,0473254416038544;-0,0184324415896313;0,000502060752512868;9,61558687724574E-05;-0,000116691146755028;0,000219429618147582
16;0,0284824623305388;-0,0140178935849011;-0,0212802655253292;-0,0207614407824319;-5,61187321768032E-05;0,00014550783375513;0,000145582552080084;4,11406476032519E-06
17;-0,0678266128140426;-0,0851874787861156;-0,0966927369518328;0,111654432149649;0,00053168928419324;5,77161743954573E-05;-5,72422612255391E-05;-0,000721972384116963
18;0,0199980786520101;-0,00819593827145846;0,0317181695677069;-1,33140394510134E-05;-3,48300773758723E-05;9,95004066640204E-05;-0,000103650323863695;0,000116630219654465
19;-0,0578088158854499;-0,0699003240993818;-0,120056755170681;0,109899780856608;0,000445208614159836;-9,47762140629553E-07;-4,60022159697755E-05;-0,000797116242891873
20;0,0183426254832096;-0,0125492456048916;-0,00131592245856571;0,0225168230908479;-3,38813635674097E-06;0,000109273922500469;-8,51642089824113E-05;-7,02128711201253E-05
21;-0,0455927691404897;-0,049129361344107;-0,0418597205687036;-0,0255790726189252;0,000323680807997271;-5,21126437504716E-05;0,000219678743208789;-0,000101577431634272
22;0,0181768843217303;-0,0161932107971092;0,0179664299585361;0,00639586660154992;2,25078926185942E-05;0,000117099576736955;-7,21850318085518E-05;5,99137300872328E-05
23;-0,0337060079344547;-0,02539474565449;-0,0255085300784661;-0,0345454145244858;0,000187211904353033;-8,64008007466042E-05;0,000209361322166988;-3,02007567828489E-05
24;0,0129153620883208;-0,0111154404484783;-0,0390423006928628;-0,00943126493534371;2,12434271078161E-05;8,13655894610718E-05;0,000124638497455993;-0,000152363994453924
25;-0,0360118029560228;-0,00471950883901856;0,00211656945962995;-0,0777028236249884;8,87007475607595E-05;-0,000154359565568629;0,00034741670072355;0,000157477745293392
26;0,0146736433177716;0,00327123621873407;-0,0237675698922199;0,0127840005446712;-3,9900685729454E-05;6,25418210748054E-05;-1,86437540877189E-05;-0,000130845707040049
27;-0,0488469101416263;0,00603257725117228;-0,0149228285520511;-4,78288097381408E-05;4,40405231417137E-05;-0,000237105820751234;2,25151879369638E-05;-7,07377630159932E-05
28;0,010300224255352;-0,00284880527228909;0,0472936762338001;-0,0354039191682462;6,11617923655479E-08;5,12835914435289E-05;0,000108245521646053;0,000269094434840473
29;-0,0413945299492331;0,00225825146799444;0,00859745738545947;0,0484260153132011;3,31399666886084E-05;-0,000200800017146493;-0,00024099521249438;-9,86472055400779E-06
30;0,00198804065492521;0,000900910032125447;-0,0408478724875351;-0,0039507841364334;-6,19567736462232E-06;9,71608321417865E-06;5,22512584571279E-05;-0,000194397808892243
