X;Y
129;229
137;245
148;261
163;271
180;276
199;275
219;276
237;279
255;282
273;286
291;289
310;292
329;293
348;294
367;295
386;296
406;296
424;294
443;292
461;289
480;286
498;282
516;279
534;276
553;275
572;276
591;274
608;265
620;252
627;236
629;218
623;200
613;185
598;174
580;170
561;171
542;172
523;170
505;166
487;163
469;160
450;157
432;156
412;155
393;154
374;154
354;154
335;155
316;157
297;159
279;161
261;164
242;168
225;171
205;172
187;170
168;172
152;181
139;195
131;212
