X;Y
44;106
53;122
67;133
83;138
100;140
118;142
135;145
153;148
170;151
188;154
205;156
223;157
240;159
258;160
276;160
294;160
311;160
329;158
346;157
364;155
381;153
399;150
416;147
433;144
450;141
468;139
486;136
502;131
516;119
523;104
523;87
515;71
502;61
485;56
468;54
451;52
434;48
417;45
400;42
382;39
365;37
347;35
329;34
311;32
294;32
277;33
259;33
242;34
224;36
206;38
188;40
171;43
154;46
137;49
119;53
102;55
84;57
68;62
54;74
45;89
