X;Y
61;131
65;148
73;162
85;174
100;180
116;183
133;187
149;192
164;196
180;200
196;204
213;207
230;209
247;211
264;212
282;212
298;212
315;211
332;210
349;208
366;205
382;202
399;198
414;194
430;189
446;185
462;182
478;176
491;165
500;151
503;135
500;118
493;104
480;92
465;86
448;82
432;78
416;73
401;68
385;64
369;60
352;57
336;55
319;53
301;52
284;52
266;53
250;53
233;55
216;58
199;61
183;64
167;68
152;73
135;78
120;82
103;85
88;90
74;102
66;115
