X;Y
115;218
119;236
127;253
142;266
160;273
179;273
198;272
218;273
237;277
256;281
275;285
294;287
313;289
332;291
352;292
373;292
392;293
413;292
432;291
452;290
472;288
491;285
509;281
528;277
547;275
567;275
587;276
605;271
621;259
631;243
636;225
631;208
623;190
609;178
591;172
572;172
552;173
532;171
514;167
495;162
477;159
457;157
438;155
418;153
398;152
378;152
358;152
338;153
318;154
299;156
280;159
260;162
242;165
223;168
203;171
184;170
165;169
146;174
130;184
120;200
