X;Y
52;106
54;121
60;133
72;142
85;145
100;147
113;150
126;155
139;160
152;164
166;168
179;171
194;173
208;174
222;176
237;176
253;176
268;175
282;174
296;172
310;170
324;167
338;164
351;159
364;155
377;150
391;148
405;146
418;140
428;129
432;116
431;104
424;92
412;83
399;81
384;78
371;74
358;69
345;64
332;60
318;56
304;53
291;51
276;49
262;48
247;48
233;47
219;48
205;49
190;51
176;53
162;56
149;59
135;64
122;69
109;74
96;77
82;79
68;84
58;94
