X;Y
65;140
73;159
88;174
106;181
127;183
147;186
167;191
186;196
206;201
226;205
246;208
267;211
288;212
309;214
330;214
352;214
372;213
393;212
415;211
435;208
455;205
475;201
495;196
515;190
534;186
555;182
575;181
595;174
610;162
620;144
622;124
612;106
599;91
581;84
560;82
539;80
519;75
500;70
480;65
460;61
440;58
419;56
399;54
377;53
356;53
335;52
314;53
293;54
273;55
252;58
231;61
211;64
192;69
172;74
152;79
132;83
111;84
92;90
77;103
67;120
