X;Y
60;101
65;118
76;131
90;139
107;142
125;144
142;147
159;150
176;154
192;157
210;160
227;162
244;163
262;164
280;164
298;164
316;164
333;164
351;163
369;161
386;160
403;158
420;155
437;152
454;148
471;145
488;143
505;141
520;132
531;119
535;102
530;87
519;73
505;66
488;62
471;60
454;57
437;53
420;49
404;46
387;43
369;41
352;39
334;38
316;37
298;37
280;37
262;38
244;39
227;40
210;43
193;46
176;49
159;52
142;56
125;59
108;61
91;64
76;72
65;85
