n;a(n);b(n);c(n);d(n);Invariant of a(n);Invariant of b(n);Invariant of c(n);Invariant of d(n)
0;517,70847600835;n. def.;206,550736844142;n. def.;n. def.;n. def.;n. def.;n. def.
1;-172,48846083447;-24,4477605796305;-10,6013362120706;66,4999335524225;1;0;6,11773956205314E-17;-0,386459601197633
2;-0,0671559761404808;0,140265557507752;-0,128938864750833;-0,355528215831963;0,0001618534183169;-0,000865748065889745;0,00126613678955632;0,00176926142148099
3;-15,4194750895594;-6,77302851973452;-1,7617842855363;3,54166816719511;0,0966749573724325;-0,000120654715057949;0,000337119002298023;-0,0226786558719492
4;-0,130874950201456;0,0405712413028092;0,326489417834739;-0,0879019826945707;0,000507606590973415;-0,000580624156074048;-0,00133649366069294;0,00141568151198881
5;-4,34502554422571;-3,59921917043144;-2,4202420154172;2,96164617808699;0,0323838700465661;-7,58197095093939E-05;-0,000334994812172247;-0,0219540344936996
6;-0,113145156430546;-0,0660738262668254;0,151808984919074;-0,0808574419486255;0,000716951414811076;-0,00021331686111132;-0,000254503989928245;0,000957097825367713
7;-1,15771394097109;-1,756193663599;-2,75300005539303;2,03655439340047;0,0120653120467321;0,00013100657871327;-0,000693214954852651;-0,0196485133773358
8;-0,0662742705552919;-0,0943069529554919;0,00423457755711504;0,047535091670888;0,000652765010619219;-9,56512902609352E-05;-0,000259540586837392;-0,000100821241526441
9;-0,160873612963825;-0,64360309047632;-1,69791475062636;0,59558735572511;0,00379320742769757;0,000245940362009531;-9,61446320629899E-05;-0,0103302160781815
10;-0,0463659683114895;-0,067996074445995;-0,0597251785192592;-0,115019150727263;0,000439723112525785;-0,000187900811532516;0,000710308056108296;-0,000208226436591737
11;0,0428960743876141;-0,159248815312209;-0,693339547849733;0,078584193075808;0,000897207159248179;0,000265052249254668;-0,000236992284640469;-0,00400082841720706
12;-0,011934509135241;-0,056919399873897;-0,0432888588379712;0,0450732333991487;0,0003177780775426;-9,69190871996316E-05;-0,000280784607737176;-0,000225600913250814
13;0,0379409276013594;0,00700574757260531;-0,00203751177922221;-0,0197799545356136;9,15555387921641E-06;0,000221014203068109;0,000108175207707003;-3,79391270386178E-05
14;0,000461043863380574;-0,0401883873492246;0,010670231497547;-0,104168063972017;0,000221554441341341;-7,95151810850603E-05;0,000579771659371012;-0,000151450624361143
15;0,00973945727581252;0,017215776486133;0,244945889665558;0,11885951263547;-5,98001661360398E-05;0,000108436392014989;6,89778751941345E-05;0,00156046382466232
16;-0,00413044917506323;-0,0459700872222939;-0,00290339435759131;0,0300384144641669;0,000197475596588041;-0,000174585493751837;-0,000150394740024473;8,99931974556864E-05
17;0,024554374068963;0,0167417890820536;0,103394693423694;0,186353323730272;2,65405850382993E-05;0,000177241882307837;-0,000353650985831736;0,00116974766566555
18;0,0146697551303204;-0,0332691083378971;-0,0192361257916419;0,0158204770897769;0,000182661762628878;-9,88540098007094E-05;-0,000144350234261733;4,54870182858857E-06
19;0,0310676898969241;0,0143740603899786;0,108761671615696;0,0819597963071471;0,000115491695930608;0,000166325448164905;0,000304150994877044;0,000718438625253643
20;0,0261544788441885;-0,0241101470037601;-0,0119864384884465;0,0211997989742999;0,00019034150002254;-7,09354799783025E-05;-0,000111082854181888;8,73502672781441E-05
21;0,0288929722557276;0,00568189784130115;0,00436867063882872;-0,0207333328150323;0,000153138033464203;7,1556978934262E-05;5,23854317286226E-05;-0,000109745760476927
22;0,0316697594777289;-0,0163639871200028;0,00302648536237458;-0,0124776230508289;0,000191249570572531;-7,37868607204532E-05;2,36856865300772E-05;-6,86825550963202E-05
23;0,0137076187722546;0,0138994437384855;0,0227108773102529;-0,0666539520493799;8,17408729946684E-05;7,46007303661234E-05;0,000119374768889216;-0,00038656019811841
24;0,012466002826412;-0,0174071294811526;0,0305376100197476;-0,0322273264680818;5,53244967013476E-05;-0,000111951233795542;0,000142156646291301;-0,000210344386214553
25;0,0169785784895004;0,00862658634262563;0,0329177117309221;-0,00580022853531924;0,000109117598317005;1,7548420027225E-05;0,000169601905814343;-8,82014612844475E-05
26;0,0152997109959371;-0,0110249248714102;-0,0220720150381882;0,0486595340334494;5,25139024567503E-05;-9,22598000037982E-05;3,99245355375013E-06;0,000307397757463752
27;0,018639551762702;-0,00035840099172461;0,0359975024795865;-0,0358824056161854;8,8961401190992E-05;-6,24148139650618E-05;5,98432552274327E-05;-0,000284912359322454
28;0,0231542552856741;0,00901269487088365;0,00286157115422528;0,0211776769022203;0,000134956956047288;-4,7532311641397E-05;9,11006892817303E-05;8,13284359734327E-05
29;0,0154984147057512;-0,00594311695446475;-0,00709733687605193;0,00254344719027609;3,26465327590928E-05;-8,91440630214186E-05;-1,60348987031624E-05;4,0998285177221E-05
30;0,0237666841154088;0,00271829006910045;0,0372863716945408;0,014790588720822;8,92405915996279E-05;-0,000106637994514035;0,00018754717903167;-0,000131748424264326
