X;Y
66;112
69;130
78;145
92;155
110;159
129;160
147;163
164;168
182;172
199;177
217;180
235;183
253;186
270;188
289;189
308;190
326;189
345;189
362;187
379;185
397;183
414;179
431;176
449;171
466;166
484;162
502;161
521;160
538;153
551;141
559;126
557;108
547;93
532;83
515;79
497;79
479;77
462;72
444;68
427;63
409;60
391;57
373;54
356;52
337;51
318;50
300;51
282;51
263;52
245;55
228;57
210;59
192;63
175;67
157;72
140;76
122;78
102;78
85;84
72;96
