n;a(n);b(n);c(n);d(n);Invariant of a(n);Invariant of b(n);Invariant of c(n);Invariant of d(n)
0;460,403177382687;n. def.;225,198379332536;n. def.;n. def.;n. def.;n. def.;n. def.
1;-168,394549089828;-24,0401076839517;-10,5404876412981;69,8634523917613;1;4,17713224781161E-17;-6,26569837171742E-17;-0,415344945678451
2;-0,0987913047224211;-0,133101922881615;0,574999557601908;-0,394061109305888;0,000764172013847089;0,00060387359657723;-0,00261058950941071;0,00315893378114919
3;-14,5717409043231;-6,56555972301221;-2,06890703319463;4,50260706011322;0,0939581828186943;0,000155002516972762;-7,51190421355134E-05;-0,0291298007516388
4;-0,010924796820341;-0,100417101239817;-0,149795966352022;0,1744448964649;0,000369060734642408;0,000460497583096204;0,000199109395913448;-0,00133861836093356
5;-3,94014190837219;-3,39737764829961;-2,12441581996879;2,46515550415649;0,030583680778057;0,000254884464540795;8,00677883591505E-05;-0,0191311494374183
6;0,048216229058026;0,0021694565730457;-0,0309776879547036;0,0668921822857659;-0,000199195338539604;0,000201146061116889;-0,000170832936437929;-0,000398738292618131
7;-1,07771915581523;-1,65117581019462;-2,4425951970738;1,45550378177228;0,0115942287039498;6,67459316813739E-05;0,000828961060099581;-0,0166930605176613
8;0,0347016554873438;-0,0127394529048673;0,101845237155066;-0,0226111866942953;-2,17757377392195E-05;0,000218656208998762;-0,000140420452664283;0,000596126760291452
9;-0,187531722695748;-0,564893421129497;-1,53739607029925;0,482244055830795;0,00349907096300609;-7,64376089336394E-05;3,83249327001845E-05;-0,00947186382685027
10;0,0566025516275935;-0,0334643014821268;-0,00690135742366317;0,0492299808686771;0,000136729586416521;0,000360791703705481;-0,00027898379482324;-9,02018392205178E-05
11;-0,0203929536905768;-0,0505332779545252;-0,68524697681091;-0,000225328760732777;0,000300917305687038;-0,000127216452750368;0,000117659917372327;-0,0040261950569508
12;0,0430182131193626;-0,00661209487773324;-0,00120158279833826;-0,0777384099833515;6,84441213149704E-05;0,000246803448607339;0,000453145597037581;-5,86131677106694E-05
13;-0,0213630990761378;0,0573672454223831;0,0833834828703262;0,127000700436847;-0,000360273634514139;-3,52171300780493E-05;-0,000599958196254096;0,000660485157134751
14;0,0189887952874637;0,00282032124897185;-0,025822803809472;0,0233393621730819;2,65073191201232E-05;0,00010916630402747;-0,000184837616006853;-8,84460287723096E-05
15;0,00557212228461445;0,0256373629131516;0,149413952143071;0,132711557998195;-0,00011423821374774;0,000109208496891982;-0,000227025545985761;0,00115217066721337
16;0,0175353368615021;0,0250211585460811;-0,0525677963021809;0,020157198085184;-5,21484589269327E-05;0,000171552601463356;-0,000284845439575491;-0,000168883923059309
17;0,00310432151064105;0,0160696664609082;0,0862300219208949;0,0744120738637834;-5,15150402589963E-05;8,37498668472495E-05;6,68777471469557E-05;0,000665926896223555
18;0,00713224291352882;0,0260445090371788;0,0193337371830845;0,0136424349695297;-5,4496692127818E-05;0,000149554931271971;4,626064760803E-05;0,000130670339106386
19;-0,00486901613336288;0,00781503858083131;0,0358225019531279;0,0327237214760707;-4,61796487239568E-05;2,86561667193333E-05;9,84655694152146E-05;0,000267654234961732
20;0,00772643740050168;0,011502325533659;0,0238970571740269;0,00752120136880677;2,08471648428946E-05;7,92208284460881E-05;0,00011773517414441;8,80611383424916E-05
21;0,00250821728577406;-0,00998160019435866;0,0536141718934763;0,00316190688424337;2,72445649320378E-05;-5,42986975287387E-05;0,00030522498422599;8,05970696686602E-05
22;0,0032985231117989;0,0114952450958161;0,0163322298801042;-0,0185874582477378;1,58239723019595E-05;6,81811124187859E-05;0,000102161608733931;-0,000103758076025104
23;0,00826877648585004;-0,0106063760404097;-0,000309335334344901;-0,040989142055743;4,32679892598881E-05;-6,70716181243311E-05;-2,1670831834609E-05;-0,000239747138717757
24;0,00964373199776623;-0,00411935971220067;0,0680702348981898;0,0458963631789009;5,17647566153945E-05;-3,54037534910934E-05;0,000449543782670779;0,00017525626675839
25;0,0071679116000601;-0,000370639844415653;0,00937995772548602;-0,00393193108577547;3,88072582433169E-05;-1,71278762127174E-05;4,32253307387814E-05;-4,10810187022963E-05
26;0,022468992105478;-0,0171167345427982;0,033173147320419;0,00413232129522906;6,80673763597377E-05;-0,000152073367127331;0,000182360064733736;-7,1978732980643E-05
27;0,0109634266346834;-0,00164963086969607;0,00928654445349558;0,0137365731786501;4,6161674783706E-05;-4,62499619834918E-05;9,19083595515902E-05;3,21358089362601E-05
28;0,0197787957933744;-0,0118018938419809;-0,0233554824579042;0,00254416843763693;3,31907421383068E-05;-0,0001307536650178;-8,69536702783059E-05;0,000107935759483243
29;0,018297921432166;-0,000207531278907475;-0,0155499122230594;0,0130516800078069;6,39900480182212E-05;-8,60168547161607E-05;5,72711172861883E-06;0,000119541372375323
30;0,0163791860055825;0,00124451077431471;-0,0268193017641409;0,00446358847971768;5,3014469643446E-05;-7,99717773317959E-05;-5,39753287998283E-05;0,000150840107220995
