X;Y
69;155
75;171
87;184
102;192
119;195
136;198
153;202
169;207
185;211
202;215
218;218
236;220
253;222
270;224
288;224
306;224
324;223
341;222
358;220
376;218
392;215
409;211
426;206
442;202
458;197
475;194
492;191
507;182
518;169
523;153
524;136
516;121
505;107
490;100
473;96
457;93
440;88
424;84
408;80
391;76
374;73
357;71
339;69
322;67
304;66
287;67
270;67
252;69
235;70
218;73
201;76
184;80
168;85
152;90
135;94
118;97
102;100
87;109
76;122
69;137
