X;Y
76;116
80;132
90;146
104;154
120;158
136;160
152;163
168;166
185;170
201;173
217;175
234;178
250;179
267;181
285;181
302;182
319;182
336;181
353;180
370;178
387;176
403;173
419;170
435;166
451;163
467;159
484;157
500;153
514;144
524;131
528;116
524;99
514;86
500;78
484;74
468;72
451;69
435;66
419;63
403;60
386;57
370;55
353;53
336;52
319;53
301;53
285;53
268;54
251;55
235;57
218;59
202;62
186;65
169;68
153;72
137;74
120;76
104;80
90;88
80;101
