n;a(n);b(n);c(n);d(n);Invariant of a(n);Invariant of b(n);Invariant of c(n);Invariant of d(n)
0;532,441316723268;n. def.;192,312456761712;n. def.;n. def.;n. def.;n. def.;n. def.
1;-186,788311897927;-21,2306050127489;-8,57226906261396;69,7523663249588;1;3,77963833277448E-17;2,36227395798405E-16;-0,373811953520621
2;-0,0418770597539752;-0,0536864381100584;0,380007541743772;0,0318664957797447;0,00027253941396156;0,00023024804352123;-0,00200981848085683;0,000281612697902112
3;-16,8594230338436;-5,91290733118168;-3,15991070229083;8,61308958615817;0,0950393334758187;1,84190639779378E-05;0,000430943733004042;-0,0487960040615942
4;0,000240631246168633;-0,0632791687169212;-0,0129037307553951;0,0205704644723215;0,000144338868016398;0,000303607079336052;1,40532401194178E-05;-0,000129540665625022
5;-4,3320394498054;-2,71141812058394;-2,63486093720397;4,01263729473496;0,0271872832427755;-8,02585601247189E-05;0,000468127899147366;-0,0255284359937917
6;-0,0034488480035842;-0,0204789812533486;-0,0430124281928696;-0,0771776181102031;8,37582369608756E-05;7,46890924837319E-05;0,000433978619801336;0,000179334867503756
7;-1,19515887406861;-1,19027558794917;-1,92047587864167;1,99520099913553;0,00897151256275827;-4,50362303492431E-05;-0,000264666969725936;-0,0147291113693112
8;-0,0379766038162059;-0,0056387815427023;-0,016097224386639;-0,139328362038792;0,00015245944652248;-0,000137059766135324;0,000630638223581606;0,000398237724618882
9;-0,261158780512648;-0,409537700976959;-0,936914544275915;0,603238516627076;0,00258355059730975;-2,89965676172114E-05;-4,88385755009809E-05;-0,00592727576936317
10;-0,0466160225985375;-0,000963374369367961;-0,0291693296428432;-0,0181153165814196;0,000113929461399273;-0,000221003051761579;0,000154183345968833;-9,63354502652931E-05
11;-0,0440570801308341;-0,0909147436034758;-0,191471352514574;0,0882377230515487;0,000533803842341057;-6,29408471020216E-05;-0,000102567249590519;-0,00111670723286967
12;-0,0233709165719733;-0,00128645206884295;0,00284855901595934;0,0858528934894257;3,32839443513913E-05;-0,000119822708889934;-0,000448207241542127;-8,90840869999326E-05
13;-0,0100255816112341;-0,0207232840932326;0,150896059465985;-0,0128367129609484;0,000115667379410555;-3,67087111197045E-05;-2,77447733210604E-05;0,000805260171549062
14;-0,0254438403797592;-0,00183513756408113;-0,0150665314446105;-0,096448409081567;1,27479160296006E-05;-0,000135574771499143;0,000513550302031191;-7,5990383596085E-05
15;-0,0121740284694179;-0,0204059565992112;0,141297641018964;-0,0459116055338506;0,000102459641128134;-7,28845358771955E-05;0,000320993067618755;0,00072228591765818
16;-0,0430674619447804;-0,00558923448896899;-0,0362340154628432;-0,0243887646413607;-1,98009340078015E-05;-0,000230986760211805;8,54135155607692E-05;-0,000215185083889289
17;-0,0127124701518271;-0,0425544231330401;0,129294245371034;0,00320554734312915;0,00019331636452057;-0,000134348401102596;0,000204683937863234;0,000657119645195851
18;-0,0350340495642963;-0,00754773212188464;-0,0141150824446079;0,00700914068776211;-4,32633967940491E-05;-0,000185925663037748;-6,55294848352411E-05;-5,13328657049396E-05
19;0,00659305084777034;-0,06116981386127;0,0358283256407289;0,012125796713634;0,000295703806412172;-0,000139822056875047;4,37378904736901E-05;0,000196682448705827
20;-0,0323265999111814;-0,00818681539921707;-0,0214819684035859;-0,0194076074760769;-7,14908130944852E-05;-0,0001629287371175;1,12970297330322E-05;-0,000152960303897171
21;0,018341946879151;-0,0425055980335274;-0,0775670925607718;-0,0362218967153597;0,000229218423807905;-9,01629263385448E-05;-0,000151888807857086;-0,000429268284942653
22;-0,026419144508383;-0,024031096864171;0,0573582922044994;0,0335095622893297;-2,76031725047446E-05;-0,000186574069009391;0,000123859486423531;0,000331725992554315
23;0,0217415471134888;-0,0225301161997449;-0,0205574395309923;0,0139452141224142;0,000161614311188023;-3,80588302300867E-05;-0,000132742854725446;3,2518834584241E-06
24;-0,00572580203492665;-0,0203535974362078;-0,0600285552300627;0,0219436367073099;1,95339157646803E-05;-0,000110664704712219;-0,000337989539901743;-3,70263418524089E-05
25;0,0205527175463831;-0,0149785326807739;-0,00871238466769659;-0,0390302579897074;0,000130097365629526;-3,82979782334994E-05;2,69701264132637E-05;-0,000210793022306482
26;-0,00161663264448149;-0,0174647993507923;0,055305448214493;0,0046688192498633;1,4606584154996E-05;-9,19470928316305E-05;0,000280034204492694;9,37147911534759E-05
27;0,0135200480028314;-0,00122075316677533;-0,0471931599555752;-0,00690199823839241;7,11966065758064E-05;2,31183100749108E-06;-0,000244731644256918;-6,792945887065E-05
28;0,00281784724430967;-0,0217902949435037;-0,0141032949976667;-0,00652550532461762;1,6326544903274E-05;-0,000115828422452113;-7,45890507168936E-05;-3,53075308218438E-05
29;0,0053939633956175;0,00896101639028132;0,00648095904580861;-0,0223110257691564;3,32905666898486E-05;4,41630937151674E-05;2,26141976506835E-05;-0,000121650838416217
30;0,00348439648498394;-0,00900681630953539;-0,0294956705677955;-0,00888633066212752;7,52959168233168E-06;-5,07696126028999E-05;-0,00016332675573027;-1,34383808636684E-05
