X;Y
49;108
56;121
66;130
78;134
92;136
105;139
117;143
130;148
142;152
155;155
168;158
182;160
195;162
209;162
223;163
237;162
251;162
265;161
279;159
293;158
305;154
318;151
331;146
343;142
355;137
368;133
381;131
394;127
405;117
410;105
409;92
402;80
391;73
378;69
365;67
352;63
340;58
327;53
315;49
302;46
289;43
276;41
262;39
249;38
235;37
223;38
209;38
196;40
182;42
169;44
156;47
144;51
131;56
119;60
106;66
94;69
80;71
67;75
57;84
51;95
