n;a(n);b(n);c(n);d(n);Invariant of a(n);Invariant of b(n);Invariant of c(n);Invariant of d(n)
0;573,105781207212;n. def.;260,084073959989;n. def.;n. def.;n. def.;n. def.;n. def.
1;-210,339988472827;-7,6176350140522;-2,80030877995268;82,7586824663049;1;1,18154851128011E-16;1,07605310848724E-16;-0,393417710304955
2;0,0897956930936297;-0,00344451120129539;-0,0925304250135425;0,464156933748121;-0,00042459087293196;5,00201149855195E-05;0,000276536972023021;-0,0022314631010461
3;-18,3329980538485;-2,02322775299141;-1,61827889673002;14,4071673048333;0,0876303460424747;7,70401364415468E-05;0,000231260144379932;-0,068880037854035
4;0,0786224455999478;-0,00869518327060885;-0,0361889937084743;-0,134506022999674;-0,000363797699037563;9,47407026554231E-05;0,000263004044660723;0,000607200565957338
5;-3,93975495044435;-0,741031284237291;-1,35089716573663;6,99961627241451;0,0190459975524811;8,97019729890968E-05;0,000274285959881911;-0,0338684699091664
6;0,0442493736490993;-0,00819040794681606;0,0575006251808929;0,0189538844188699;-0,00019637279998815;8,38484549345797E-05;-0,000286469992449237;-2,82244106267137E-05
7;-0,564423631969712;-0,171834085891626;-0,550950602404554;2,37575138919446;0,00280137130068213;0,000122331067007572;-0,00032787070745834;-0,0115820995359625
8;0,0496172662422309;-0,0076599293338883;0,0420058398848732;0,0275897616994597;-0,000214916622376899;0,000103020939233986;-0,000229171030469576;-6,77206980441275E-05
9;0,181869087655936;0,0143015064399041;0,113834272037193;-0,0814238188949153;-0,000839104390046308;0,000214879234607357;-0,000387380049363186;0,000541360835704952
10;0,0291766205754213;-0,00486650418367779;0,0149681182366662;-0,0757707142438337;-0,000121208846463165;7,08424322644804E-05;6,24237647518389E-05;0,000361657312061257
11;0,214695885431297;0,0338771674176784;0,206979874059438;-0,424273639518894;-0,00100132230072113;0,000249488108310854;-0,000115198206002618;0,00224021436201388
12;0,00601357370164889;-0,000248866574620953;-0,0464434736596093;0,00722112001722853;-2,55557355813424E-05;1,33678646974811E-05;0,000185045954078766;-0,000124942112056567
13;0,128531170579709;0,00965304024811911;0,146283786380871;-0,22903122897914;-0,000563601347701073;0,000237780840745207;-0,000119421910315203;0,00128594980900031
14;-0,00295630415883258;-0,00147764792429092;-0,0250043749793005;-0,0110342971134182;1,55403942981616E-05;-7,61118739971706E-07;0,000129254347539449;-1,26154437626383E-05
15;0,0611206060940734;-0,0137899334950387;-0,015629990829879;-0,0233297139156609;-0,00021355149361112;0,000207475044938719;0,000120981035303947;5,5967609364514E-05
16;-0,010186155266295;0,00207303307318621;-0,0178345130132356;-0,00688743357206279;3,47703923413379E-05;-3,49540510346397E-05;8,87285647759783E-05;-1,96499708829933E-05
17;0,0144835679786617;-0,0205261125257022;-0,046728721766073;-0,00411824282455531;7,79849570747384E-07;0,000119476463217416;0,000191743777689586;-0,000113477073315356
18;-0,0134884690131383;-0,0141035530982588;0,0992263703225001;-0,0355585582056898;9,19996286045233E-05;1,32287384327247E-05;-0,000268986321624531;0,000422368528574837
19;0,0163501509933133;-0,00995942751613747;-0,0765718581853525;0,11366719426033;-2,91953219314531E-05;8,68361487703831E-05;-6,71409474928431E-05;-0,000647587420403919
20;-0,00743139583124262;-0,0311682019050475;0,00834686952878447;0,0163025440471763;0,00012538591686154;8,64984316094474E-05;-8,1149047172856E-05;-3,09563977314503E-05
21;0,0134397615722834;0,00125506632697099;0,0146103298920139;-0,0847484341082293;-5,02733637397962E-05;3,97633522523925E-05;0,000230183954048752;0,000337584184091511
22;0,00395599606544728;-0,0250770064335075;-0,0241613859171405;0,0163086277985941;7,29220227129227E-05;9,62077055213624E-05;2,3659678627499E-05;-0,000136367795040217
23;-0,00296633234967621;0,00236911708905181;0,0140730211633334;0,00580340341622721;1,05016791073597E-06;-1,80448724248525E-05;-6,50765504202084E-05;3,15346616536089E-05
24;0,0140543352295913;-0,0238597798613783;0,0194953088907854;0,0385882095188829;4,49538277835441E-05;0,000123776591901682;-0,000200235621646421;-4,54389359847179E-05
25;0,00284729606127486;0,00598787972437038;0,00701023769721251;0,0255274333968836;-3,06736529113103E-05;-6,54682018508052E-06;-0,000116509982279569;-4,74651838278366E-05
26;0,027150135889284;-0,0176059314543834;-0,0210213460624291;0,0246751465508752;-6,5654182486264E-06;0,000153763105278147;-3,7647142124061E-05;-0,000149168247481737
27;-0,00592693869693407;0,000936516346768056;0,0294515248933703;-0,0572286465866383;1,15868452154222E-05;-2,62678494150373E-05;0,000150323515187925;0,000266269879182824
28;0,0283899209817187;-0,0046192713020283;-0,00775975084231072;-0,0288070671785955;-5,13110722125162E-05;0,000126675292339194;0,000136092420345375;3,9569139030589E-05
29;-0,0115361015489057;-0,00510679080835386;-0,011064246114683;0,0122888792510916;4,79014704036487E-05;-3,59851520912845E-05;-2,53611198372962E-05;-7,43790270792442E-05
30;0,019347469289532;0,00537435513227064;-0,0195918591009939;-0,0115539780918937;-6,46188657988687E-05;7,03419796912801E-05;9,11274717459013E-05;-5,78921025542499E-05
