X;Y
60;161
65;181
77;197
93;207
113;211
133;214
153;219
172;224
191;229
210;233
230;237
250;240
271;242
291;244
311;245
332;245
354;244
374;243
395;242
416;239
436;236
455;233
475;229
494;224
514;219
533;215
554;213
573;208
589;196
600;180
603;160
597;141
584;125
567;115
548;112
528;110
508;105
489;100
470;95
451;91
431;87
411;83
391;80
372;79
351;78
331;77
312;78
291;79
271;80
251;83
231;86
211;90
192;94
173;99
154;104
134;108
114;111
94;115
77;126
66;142
