X;Y
91;178
92;196
101;211
112;223
128;229
146;232
163;235
180;239
197;243
213;248
230;251
248;255
265;257
283;259
301;260
318;261
337;261
355;260
373;258
390;256
408;254
425;251
442;247
459;242
475;238
493;235
510;232
528;229
543;221
553;207
560;192
559;175
551;159
539;148
523;141
506;139
489;136
472;132
455;127
439;123
421;119
404;116
387;113
370;111
351;110
333;109
315;109
296;109
278;110
261;113
243;116
226;119
209;123
192;128
176;132
159;136
142;139
124;141
109;149
97;162
