X;Y
79;146
79;164
83;181
90;196
103;208
118;215
135;218
152;219
170;221
187;224
204;227
221;229
239;231
256;233
274;234
292;234
309;235
326;234
344;233
361;232
379;230
396;228
413;225
431;223
448;220
466;219
483;218
500;212
514;201
523;188
530;172
531;158
527;141
520;126
508;113
494;105
477;101
459;100
442;98
425;96
407;94
390;91
373;89
355;87
337;86
319;85
301;85
283;85
265;86
247;87
230;89
212;91
195;94
178;96
160;98
143;100
125;102
109;107
95;117
85;131
