X;Y
64;89
65;103
69;114
78;123
90;129
102;131
114;134
125;139
137;145
148;149
160;153
172;156
185;158
198;160
211;161
223;162
235;162
248;161
261;160
274;159
286;157
299;154
311;150
322;146
334;141
345;136
357;131
369;128
381;125
391;116
396;105
397;92
392;80
385;71
374;66
361;63
349;61
337;56
325;51
314;46
302;43
290;40
278;37
265;36
252;34
239;34
225;34
212;35
199;35
186;37
173;39
161;42
149;46
137;50
126;54
114;59
102;63
89;64
77;69
69;79
