X;Y
93;169
100;187
111;201
127;211
144;215
163;214
183;214
201;216
219;220
237;223
255;226
274;228
293;229
312;230
330;231
349;230
369;230
386;229
405;228
424;226
442;223
460;220
479;216
497;213
516;212
535;213
553;211
569;202
582;189
589;172
590;155
583;138
573;123
558;114
540;110
521;111
502;111
484;109
466;106
448;102
430;99
411;97
392;95
373;94
355;93
336;93
316;93
297;94
278;96
260;97
241;100
223;103
205;106
187;110
168;111
149;110
130;113
114;121
101;135
95;151
