n;a(n);b(n);c(n);d(n);Invariant of a(n);Invariant of b(n);Invariant of c(n);Invariant of d(n)
0;652,38721808374;n. def.;429,208785426817;n. def.;n. def.;n. def.;n. def.;n. def.
1;-200,231358326185;-5,40482180073945;-1,28308090749445;73,4574309042344;1;1,06418748191353E-16;3,2590741633602E-16;-0,366763339711497
2;0,0818147444861566;0,00403626263493723;-0,289095241816801;0,380323644625994;-0,000414308956363568;1,11035864933726E-05;0,00133123087650553;-0,00197773541229945
3;-18,3385606008534;-1,5411166267331;-0,900837277339553;11,5488136726513;0,0918764804987006;9,01375656377033E-05;-6,61190269296574E-05;-0,0578295328613519
4;0,0586864495480204;-0,0433107111877197;0,140696828908663;-0,136911545583859;-0,000264015542079622;0,000245047376247249;-0,000621272340256439;0,000759888828520409
5;-4,62894845130307;-0,641494364606895;-0,980967562493156;7,01536421197727;0,0233303213136061;3,47908325709148E-05;-2,61185767006727E-05;-0,0353639746518418
6;0,0395477977452373;-0,125399236808092;0,249610179382539;0,10094517172298;-8,28565894041354E-05;0,00065163205523088;-0,00131401551385394;-0,000282190953361963
7;-1,08437510369694;-0,196792777284079;-0,605153607759681;3,15928065135092;0,00550155945354761;-4,37917312551061E-05;-0,000138516210964693;-0,0160585393707981
8;0,083770732594082;-0,132612398059404;0,0390501397829246;0,240971172348884;-0,000256083930531585;0,000743920696478997;-0,00046255698458758;-0,00112495073712985
9;-0,136421601861776;-0,00995881607368091;-0,0712481153204533;0,0964312208385197;0,000670534728457151;-0,000122244807702474;0,000224801678189563;-0,000556339337277723
10;0,111502899913642;-0,111793207410392;0,0661596285575822;0,0133949424508439;-0,000376167209969316;0,000691861187626932;-0,000337301718211253;3,13677477755951E-05
11;-0,0301596563281367;0,032736100031637;0,138861450120034;-0,655403944046286;9,14978028455987E-05;-0,000215284473258183;0,000348733606265945;0,00332561914202801
12;0,0962175065703972;-0,120802379902391;0,103737560751021;-0,0244143550654503;-0,000248764214566925;0,000727988680528235;-0,000448150094752943;0,000291272738265555
13;-0,0581687013267418;0,0386724502761528;0,0258194355503176;-0,346073186319221;0,00019887620653015;-0,000291711950455015;0,000505501655246855;0,0016562235829595
14;0,08275792062283;-0,134139556807082;0,00747037081293037;-0,0114191363992367;-0,000120855689533554;0,000777248086816831;-1,27371484799238E-05;7,01503431766243E-05
15;-0,101206020830322;0,0416106743881045;-0,0328313636745714;-0,0714541764672279;0,000372661482961505;-0,000399362515767985;0,000298428817890302;0,000255208385762643
16;0,0928741143034592;-0,102413877937919;-0,0821147870298872;0,0674146832846518;-0,000192379836963275;0,00066506159401736;0,000219338789882071;-0,000479895765602621
17;-0,118240706896152;0,0359053130772543;-0,0286144884327897;0,154130474699073;0,000440052375461347;-0,000430291978668721;-0,000229779752725167;-0,000749327688986817
18;0,0917671656483766;-0,085591960542265;0,0691657361343899;-0,036669302767989;-0,000188952976363308;0,000595704798158617;-0,000211968794291986;0,000331250793149468
19;-0,108160341458823;0,0279189449667302;-0,0318798532912673;0,0291505228102554;0,000390889147753403;-0,000396668470607526;6,30876442713829E-05;-0,000208305346002634
20;0,0743136623164917;-0,0823472223977163;0,0429600852613353;-0,0140849786621563;-9,02921436312722E-05;0,000545544923913626;-0,000143102913008144;0,000177042753334294
21;-0,0847893103405133;0,0251451527579246;-0,0151664047897685;0,0191892967899034;0,000279201699429887;-0,000341509948602528;9,79440514172679E-06;-0,000123179924784915
22;0,0714757289517106;-0,0568625283940868;-0,0311167727871995;0,0339623256695326;-0,000122836252186212;0,000440069939194365;2,59931952954881E-05;-0,000226653229368439
23;-0,0507206112512121;0,0329073173658791;-0,0449011198093273;0,00343082608087664;0,000100139243878299;-0,000283899245331749;0,000167785422189914;-0,000151234486090902
24;0,0729490130910611;-0,036120044052727;-0,0368523614089447;0,012081315332619;-0,000169038743799979;0,000370408476789443;0,000103932881499363;-0,000161425684010719
25;-0,0192562049146942;0,0339079901814032;0,0352273123706114;0,0563903409998509;-3,64753197430751E-05;-0,00019057931968857;-0,000317189450654008;-9,91038581271504E-05
26;0,0573144712593895;-0,0337756273545143;-0,00529401992923332;-0,0379597115865247;-9,81582305284132E-05;0,000316974755985738;0,000146920960368338;0,000123387281152145
27;0,00231336064358085;0,0297056004974232;-0,000671536550540256;0,0491934919806579;-0,000110709852471066;-9,78622325760873E-05;-0,000168753949215672;-0,000179281304462956
28;0,0429854335365957;-0,0212307617983984;-0,0508498576455349;-0,00520215346859987;-7,49398705939964E-05;0,000228229294500516;0,000195679025048972;-0,000162518356512865
29;0,00751692008364091;0,0262569549689064;0,0241537690444533;0,0195569150236914;-0,00012116353710635;-6,14093335686612E-05;-0,000154019811588845;2,21561163043098E-05
30;0,0405076888101575;-0,0173793438426962;0,0623878435016956;0,00386383519637903;-6,65646037916741E-05;0,000208566256330642;-0,000219439128548895;0,000222983930523327
