X;Y
146;276
155;292
163;307
178;319
195;326
213;328
233;329
252;331
270;333
289;336
307;338
326;340
345;341
365;342
383;343
403;343
422;342
441;341
461;340
479;338
498;336
517;333
535;331
554;329
574;328
592;326
610;319
625;307
635;293
640;276
639;258
634;240
622;226
607;215
590;209
572;209
553;208
534;206
516;204
497;201
479;199
460;196
441;195
422;193
404;193
384;193
365;194
346;194
327;196
308;198
290;200
272;202
253;205
235;207
215;207
196;209
178;216
164;227
153;242
149;259
