n;a(n);b(n);c(n);d(n);Invariant of a(n);Invariant of b(n);Invariant of c(n);Invariant of d(n)
0;817,5656215584;n. def.;320,872054287146;n. def.;n. def.;n. def.;n. def.;n. def.
1;-304,875317008944;-27,4715182105855;-9,43402116558205;93,4030072516433;1;3,4817741487106E-17;1,39270965948424E-16;-0,306659267106966
2;0,00233341825385612;-0,0349903988610429;0,160122165033281;-0,179124199930281;1,11742253768635E-05;0,000116297809642972;-0,000411595131299146;0,000667899238571576
3;-28,4082156392939;-7,84613863320632;-4,97728924083202;17,8392792895307;0,0962779545612688;9,10975683047354E-05;2,43080989464125E-06;-0,0605023791489053
4;0,0120851849239104;-0,0244927708977184;-0,0641052624521461;0,172203963034473;-9,20541692353767E-06;8,65512552860609E-05;8,70424859950942E-07;-0,000600586236819335
5;-7,17512071963819;-3,47551887811407;-4,84224919144572;9,71447776780117;0,0260460723599285;6,2059931795316E-05;0,000567605848357853;-0,0354532124357438
6;0,022545173294064;-0,0173280753474455;0,0702836564966942;-0,00690831293435996;-3,53978334200005E-05;8,66556527901391E-05;-0,000186229841296759;0,000135686253039086
7;-1,94080711520352;-1,42498135210068;-3,08171771507707;4,17668958690964;0,00786587204329888;3,3350461964805E-05;0,000216507292317433;-0,0169547887336053
8;0,0252325766347245;-0,0331639416406289;0,0133891564052181;0,00110804354819665;7,97138979720308E-06;0,000135984002552892;-3,55603560710063E-05;2,52671311468128E-05
9;-0,412153758076179;-0,438922654181545;-1,11164690133538;1,13955387398965;0,00196609794592127;1,66879903904124E-05;-0,000140787874314954;-0,00519895877128736
10;0,0185395172495177;-0,0309957621001505;0,0190336151266973;-0,0446706933453878;4,0549248535842E-05;0,000111410534489266;7,37544733624902E-05;0,000139950174376859
11;-0,0097138391715396;-0,0358673627154945;0,202705018509885;0,0453969579010327;0,000113030836166335;4,10521955070917E-05;-0,000494216640148067;0,00046531236946914
12;0,0264083769395852;-0,0358276469536161;0,0432907288341172;0,0744790084189536;5,95492467389493E-05;0,000132199815376677;-0,000281580543152901;5,32685384361574E-06
13;0,0396606554359568;0,0701667626085084;0,53965259314257;-0,272625665911799;-0,000261687957734956;3,27983265297344E-05;0,000100979106328666;0,00197247382215477
14;0,0372456282098889;-0,0375866982181147;0,0240495755813734;-0,00246396464315054;7,69198472296697E-05;0,000155052145241273;-1,80001670881314E-05;7,63962364301099E-05
15;0,0115590473675068;0,0502090550773742;0,312212342089511;-0,0760438604554298;-0,00016829878500997;1,58776796404849E-06;-1,46698883835511E-07;0,00104974527685737
16;0,0397135898852877;-0,0336879445683604;0,0185029603162646;0,00929288067406941;8,91547559009812E-05;0,000145005055274586;-3,94251556484673E-05;5,46650833237449E-05
17;0,00756800381560815;0,0142987424006631;-0,0130004431003685;-0,0209825826037062;-4,7896128292634E-05;2,16344813442825E-05;7,1226363130461E-05;-3,82094474492071E-05
18;0,0420310900652005;-0,0289479795300395;0,0310165383683074;-0,0217050200355785;9,84523139595263E-05;0,000135105420853893;7,32151939990489E-05;9,89096813723015E-05
19;0,00998654281635198;-0,0164771204306407;-0,0571797607680492;-0,0598666120049346;5,78549075470179E-05;2,54519117402553E-05;0,000172564578937228;-0,000208153319421909
20;0,039045080717184;-0,0177862592883314;-0,0237146316947151;-0,00310690813034678;8,27268005623286E-05;0,000112843211537689;-6,06416571042634E-06;-7,83326049224675E-05
21;0,0156685576000328;-0,0281694952879004;-0,0925814487182405;-0,027858449533859;0,000102879995232732;2,12889812140297E-05;-5,45208549718797E-07;-0,000315918298037296
22;0,035959401945618;-0,00883677936310562;0,019705099281725;0,0337227035325388;7,0248657916202E-05;9,86408644190156E-05;-7,8528217209857E-05;0,000100405404205592
23;0,0221704088757198;-0,0206669525131163;-0,0261454066590277;0,032379147526901;9,25181005828272E-05;3,38638150576213E-05;-0,000133335360332086;-2,83280514938636E-05
24;0,0331696754568011;-0,00393858955587934;-0,0191942098516656;-0,0255825514986924;6,85161137567323E-05;8,46799376059932E-05;3,73419423596275E-05;-9,77928089811143E-05
25;0,0228280838808097;-0,0139068913555495;0,00314426064262601;0,0294025650543661;8,09697737813076E-05;3,22936092626826E-05;-7,06909529206223E-05;6,60338536635187E-05
26;0,0147128189832085;0,0022154609598346;-0,00296145318410563;-0,0754244927138218;2,75675216913213E-05;3,98353398365092E-05;0,000175929703742725;-0,00017282471654135
27;0,0177798988074116;-0,00135010729070725;-0,0322054389920657;0,0236859145443045;4,51931870464489E-05;3,61064038387462E-05;-0,000129954851693057;-1,46474814128115E-05
28;0,00707906970396959;-0,000386789418503336;0,0154212427580325;0,0405641086820622;1,89363778706061E-05;1,36147990618177E-05;-4,10790551918712E-05;0,000135656833864097
29;0,0172287327640018;0,0063205371264319;0,0417040539528687;0,0433345177652026;3,64776070259513E-05;4,83870421449432E-05;3,85544439423759E-05;0,000192449425629693
30;0,0112043156627232;-0,00413909885066649;0,0139996044175351;0,00609567020882222;3,88277498298381E-05;5,02215719822966E-06;3,12562683760116E-05;3,87408940733268E-05
