X;Y
132;175
134;192
140;208
151;221
165;229
182;233
199;237
215;241
231;245
247;249
264;253
281;256
298;259
315;261
332;262
350;263
368;263
386;262
404;261
421;259
438;257
455;254
471;250
488;246
504;241
520;237
537;233
553;229
568;220
578;207
583;191
584;175
576;160
565;146
551;139
535;135
518;131
502;127
486;122
469;118
453;114
436;111
419;108
402;106
384;105
367;104
349;104
331;105
313;106
296;108
279;111
262;114
245;118
229;122
213;127
197;131
180;134
164;139
150;148
140;161
