n;a(n);b(n);c(n);d(n);Invariant of a(n);Invariant of b(n);Invariant of c(n);Invariant of d(n)
0;587,373245810357;n. def.;224,471446664686;n. def.;n. def.;n. def.;n. def.;n. def.
1;-202,770997360174;-12,8508876385032;-4,23787095678079;71,2713067506526;1;-6,12000125351143E-17;3,06000062675572E-17;-0,351399070124321
2;-0,0472412381445159;0,0406560247624364;-0,257926063094044;-0,243731803973686;0,000202930810755511;-0,000229686192124384;0,00141219533153994;0,0010278267422761
3;-19,393909872285;-3,73696833306771;-1,6725476183033;8,92644980287951;0,0972089088638314;-4,37304120570543E-05;-0,000129653052302887;-0,0446979204843563
4;-0,0791881954328138;0,0186514168300207;-0,091165964201635;-0,1797086444759;0,000352891940181704;-0,000188431972443621;0,000658122186336858;0,000742171021970485
5;-5,52689080275063;-1,82819152795616;-1,73758015930682;5,35893102037889;0,0286519754625567;5,04008893564535E-05;-0,000112177249968338;-0,0277268647779946
6;-0,0815435474197098;-0,0036557971397008;-0,0248614686662356;-0,122912449698224;0,000378448641345119;-0,000134117055802242;0,000340186603367593;0,000515166752860761
7;-1,79874724327738;-0,84771010598691;-1,49750670422898;2,86726173468876;0,00978587424288135;-3,85501179527854E-05;0,000563222555114947;-0,0159114979704796
8;-0,0640483893431194;-0,0225796294468091;0,00333956468100334;0,0415591646522128;0,000329506735648563;-5,68732300554141E-05;-0,000113808730802374;-0,000170497792038491
9;-0,542738302593174;-0,319229163155663;-0,780958004128715;1,15452278790812;0,00309598761265533;-0,000122139984299337;0,000143155044268041;-0,00685904554199834
10;-0,0357037554960459;-0,0202692671120325;-0,0265863895096217;0,0381262367121727;0,000200575957959187;-2,42490170179522E-05;-6,43025791829076E-06;-0,000228706613831474
11;-0,119284545240654;-0,0909604262634631;-0,181437700999676;0,315623232722235;0,00073786240047827;-3,47104122909158E-05;-0,000320564581072399;-0,00176275174853217
12;-0,0235961403784574;-0,0266262798503034;0,0804142209117081;0,0560094824611605;0,000175294236866973;1,37989378295929E-05;-0,000476063654423;7,57754819248434E-05
13;-0,0203163281300626;-0,0252622914009236;0,108545999839281;-0,127519669784038;0,00015907272326906;8,85477411502826E-06;0,000102794527716238;0,000817823608347754
14;-0,00256219067392191;-0,0400850914715834;0,0366619111875524;0,0787968011088616;0,000162326221133544;0,000113927707813584;-0,000415073731626953;-0,000102136914366803
15;-0,00448581282026148;-0,0025255002033175;0,0700615482542085;-0,0295694086471684;2,29950446133469E-05;-1,14749576679363E-05;-7,93808848235356E-05;0,000365741809142204
16;0,0163344283250361;-0,0347295312311957;0,00623020399902726;0,0311164003277845;0,000104035878893063;0,000157897303976499;-0,000146463574499771;-5,35630710612075E-05
17;-0,0024695217262869;-0,00973548345539858;0,154024265536775;-0,0504113060217212;4,82608427881201E-05;1,0380397196961E-05;-0,000134235373509272;0,000786273829255811
18;0,0200604087303906;-0,0259800242093462;-0,00165909236918258;-0,0276797491716756;7,60604047969009E-05;0,000142342439424707;0,00012776272909893;4,85287104059019E-05
19;-0,00722219525896943;-0,0246343625880253;0,0156333078182585;0,0105744197232013;0,000126133562715916;9,08429955382886E-06;-7,54994836750641E-05;5,38573206129678E-05
20;0,0135238651931212;-0,0252228271994366;0,0202589209610513;-0,0377918783164184;9,92959204812614E-05;9,9443329016146E-05;0,00014928810222257;0,000149484109198115
21;0,00129277543690662;-0,030604972669184;0,0254567514298935;0,0303863059926549;0,000145480983562541;4,04173136512555E-05;-0,000173964926451003;8,79387371750464E-05
22;0,0181843713030379;-0,0211386299437668;-0,0291441054861718;0,0107985611387377;8,78351309866553E-05;0,000105721092367294;-2,8534794401545E-05;-0,000150094751561724
23;0,00573788461562285;-0,0299376689818852;-0,0405565102615712;-0,0359364239830135;0,000143379016889099;4,3443847738882E-05;0,000196582729521853;-0,000180407838757739
24;0,0153060703660841;-0,00713277533159824;-0,0156798114783618;-0,0321232245782508;3,19204398100578E-05;7,67431228050299E-05;0,000161014818558309;-7,08929043615828E-05
25;-0,00722522915782804;-0,0205629887338948;-0,0197870327232715;-0,0533791295759942;9,98703049138355E-05;-3,79406756066136E-05;0,000260336610623913;-0,000104044896002873
26;0,0112272498076086;-0,00923512490103014;0,0276274377772944;0,0284852861225771;5,03881757208866E-05;5,07643455465447E-05;-0,000127468070715307;0,00014798868759138
27;-0,00308996188962933;-0,0126706410341649;-0,0330818256355624;0,0267499831043418;5,95602232450801E-05;-2,43094646170032E-05;-0,000154829805892007;-0,000140905821832836
28;0,01649863251453;-0,00719103184540183;-0,0163351461824579;0,0122658277518245;5,21475625011983E-05;7,179335758676E-05;-7,61665147576944E-05;-6,54212859468265E-05
29;0,00346319996744662;-0,00280852057907292;-0,0148396288351967;-0,0055876306398817;1,7992951148425E-05;1,26721443460954E-05;6,22735232836811E-06;-7,77772557433207E-05
30;0,0128597278615767;-0,0040066206953483;0,0121299837834507;-0,00307506541581872;3,98797500430809E-05;5,28366688559486E-05;3,44675884910631E-05;5,11667983799345E-05
