X;Y
73;105
75;123
87;138
102;145
121;147
139;149
157;154
173;159
191;165
208;170
225;174
243;177
261;180
280;181
298;183
317;183
335;184
354;183
373;181
391;179
409;177
427;174
445;170
462;165
479;160
496;154
513;150
532;149
550;146
565;136
573;120
571;102
559;87
544;79
526;78
507;75
490;71
473;65
456;59
439;55
422;51
404;48
386;45
367;43
348;42
330;41
311;41
292;42
274;43
255;46
237;48
219;52
202;56
185;61
168;66
151;72
133;75
114;76
96;79
82;90
