n;a(n);b(n);c(n);d(n);Invariant of a(n);Invariant of b(n);Invariant of c(n);Invariant of d(n)
0;611,957797008742;n. def.;313,085489818212;n. def.;n. def.;n. def.;n. def.;n. def.
1;-200,807166527881;-22,5953404497482;-9,42801934282431;85,1524134475843;1;2,10974507554105E-16;3,34042970293999E-16;-0,423965408870933
2;0,0263477197271662;-0,127254348634509;0,465714421502691;-0,06609790838246;1,53251604129215E-05;0,000642191309593936;-0,00217368278092388;0,000833375345183398
3;-17,4011073963298;-6,10595284460277;-2,88597614366086;7,97783183190536;0,0912594510063353;5,20460897630863E-05;0,000494551818289941;-0,04198143304246
4;0,0171851171037688;-0,118172771967951;-0,0601371303136719;-0,031786661367682;0,000177348349599735;0,000563600746348283;0,000336553375377923;1,27941196858974E-05
5;-4,41392176694309;-2,72108754516206;-2,9730198664087;4,31233007986538;0,0256579708504279;-0,000226592979409394;0,00109601027463141;-0,0258984031037352
6;-0,0195650487792893;-0,044107460561748;-0,0873698399668292;-0,0438672316990482;0,000211512901463603;0,000110071142591175;0,00047343570505915;-0,000100436843612461
7;-1,10826583951746;-0,976157973350597;-2,30825817971229;2,1291908412138;0,00729254715236471;-0,0004603270637131;0,000607028353013548;-0,0155291606899421
8;-0,0185317682246841;-0,0523520256202095;0,0906400746683056;0,0467627526346698;0,000260326944154637;8,91359377948052E-05;-0,000459951723406436;0,000207377682365325
9;-0,181742686834898;-0,119737925320253;-1,02653345497106;0,652720921708715;0,000979290233873962;-0,000442868982255812;-4,44939668981418E-05;-0,00602018124622101
10;0,00321753703633305;-0,0962968998444085;0,13146781094523;-0,0143570810256849;0,000423173448877891;0,000219518637803798;-0,000216386274483682;0,000617717227518118
11;-0,0250092498169599;0,121417696188147;-0,00578000477534198;0,0343264087082033;-0,000526959338054856;-0,000313790391765904;-0,000151596138567974;-8,29899933033213E-05
12;0,00760682097121459;-0,116454997314091;0,0828185756310257;-0,061343881835542;0,000553758218278619;0,000162901807914473;0,000206625574790716;0,000466671093632397
13;-0,0370870660098058;0,0939582343430066;0,324572992410652;-0,0237796123327309;-0,0004421770369076;-0,000234530096750742;-5,82482231687158E-05;0,00160925553203111
14;0,00909684507778853;-0,10016649706903;0,0260172837881397;-0,0357561995548865;0,000495677035973371;4,32209352310832E-05;0,000177836885104536;0,000128191037489186
15;-0,0476118494098131;0,00815804801325123;0,310383959449555;0,0273424500475456;-6,73702649105647E-05;-0,000230789776088623;4,30471015143469E-05;0,00154112168239709
16;0,038172272002108;-0,0959864624894721;0,0759206438469799;0,051023120945579;0,000505578376428449;7,61227212714917E-05;-0,000160462368138738;0,000423168335707301
17;-0,0100893418164122;-0,0443745005121888;0,0711407008407821;0,100491174540291;0,000190611018769704;-0,000120896186175989;-0,000350896140059561;0,000497879233938772
18;0,0493764154093069;-0,089000846384407;-0,00548943036753491;-0,0624827890682022;0,000502713948561001;2,70097808917627E-05;0,000266568909275136;-0,000159769912075489
19;0,0233406427974242;-0,0431367019661623;-0,0362887014331513;-0,0134513959779099;0,000242163821824838;-1,67117180400009E-05;-3,98172683835625E-05;-0,000187304432406889
20;0,0450351932183128;-0,0491329890592766;-0,0950125898528566;-0,0128046780611939;0,000329382066916321;2,14272309278197E-05;-0,000245277475507325;-0,000405911850054685
21;0,0238433910608357;-0,0348567141459571;-0,0285913573032272;-0,0537747677318229;0,00020512745146308;-3,93150572353343E-05;8,68468991961077E-05;-0,000288698797830982
22;0,0310741082753281;-0,0184133468086294;0,00145730663694547;-0,0553500099093349;0,000177007022986894;2,38874196272561E-05;0,000175462989713963;-0,000210567856516816
23;0,030172239134151;-0,0210831068339235;-0,0327348150496805;-0,0115161044619867;0,000181981805580737;-9,79105844556493E-06;-0,000107422466674877;-0,000133852970388347
24;0,0173389087011978;-0,00818600123776591;-0,0221445548105871;-0,00835790049129807;9,49612038139779E-05;2,58081174963642E-07;-8,11914825354517E-05;-8,43416631890417E-05
25;0,024832307590599;-0,00463192675887158;0,0096988332862937;-0,0227927854533979;0,000123598280996605;1,82879448401513E-05;8,21209550696523E-05;-9,10928030872871E-05
26;0,0127234657992047;-0,00289632426801834;0,0188356228880213;0,00551504666643508;6,44955682872759E-05;-4,11823324494024E-07;8,51566366660625E-05;4,68148904019934E-05
27;0,0172886315836561;-0,00423331679833568;0,0166221448912926;0,0209361631598468;8,72228436033215E-05;-1,19113368915736E-05;7,09512314218803E-05;0,000111693388913657
28;0,00320238443819526;-0,00362268159830676;-0,00496937299361398;-0,0209769556020249;1,57490782259758E-05;-1,79389306111889E-05;-2,52795937207032E-05;-0,000103655713186523
29;0,0149747133189796;-0,00172437998360221;-0,00390035449671391;0,000766752434060994;7,25812885906629E-05;-1,7291707962332E-05;-1,86465005878345E-05;6,0470977780832E-06
30;-0,00655790358931824;-0,00518490663348669;0,00407207889276927;-0,00792946753146813;-3,74866152277593E-05;-1,74827999865181E-05;1,05694995254336E-05;-4,28347515092839E-05
