X;Y
122;180
124;198
130;213
141;226
156;235
171;240
189;240
206;241
223;245
239;248
256;251
273;254
289;257
307;259
324;260
341;261
359;260
377;260
394;259
411;257
428;254
445;251
461;248
478;245
495;243
513;242
530;241
546;235
559;225
570;212
575;196
573;179
566;164
555;150
542;140
526;135
508;135
491;135
473;132
457;129
441;126
424;123
407;121
390;119
372;118
355;117
337;118
319;118
302;119
285;121
268;124
251;126
234;130
218;133
201;135
184;135
166;135
150;140
137;151
127;165
