X;Y
67;191
76;210
90;225
108;234
128;236
149;238
169;243
189;247
209;251
228;255
249;258
269;261
290;263
311;264
332;265
354;265
376;264
396;263
417;261
438;258
458;255
478;252
498;247
518;243
538;238
558;235
578;233
598;227
614;213
623;196
624;176
617;157
602;143
584;135
563;133
543;130
524;125
504;121
484;116
464;112
443;109
423;107
402;105
381;103
360;102
339;102
317;103
296;104
275;106
255;109
235;112
214;116
195;120
175;125
155;130
135;133
114;135
95;140
78;154
69;171
