X;Y
74;191
79;209
88;224
101;237
116;244
133;247
152;248
169;250
187;252
205;255
223;258
241;260
259;261
277;262
295;263
314;263
333;263
351;262
369;261
387;259
405;257
423;254
440;251
458;249
476;248
495;246
511;242
526;232
538;218
544;202
546;184
542;167
533;152
519;139
504;132
487;129
468;128
450;126
432;123
415;121
397;118
380;116
362;114
343;113
325;112
306;112
288;112
269;113
251;114
233;116
216;119
198;122
181;125
163;127
145;129
126;130
109;135
95;145
83;159
76;175
