X;Y
93;175
101;193
115;206
131;213
150;217
168;220
187;225
204;230
222;235
240;239
258;243
277;246
296;248
315;250
335;250
355;251
375;250
393;248
412;246
431;243
449;240
468;235
486;230
503;225
521;220
539;216
558;213
575;206
589;192
596;175
597;157
588;140
576;125
559;118
541;115
522;112
504;107
486;102
468;97
450;92
432;89
413;86
394;84
374;83
356;82
336;82
316;83
296;84
278;87
259;90
241;94
222;99
205;103
187;109
169;114
150;117
132;120
114;127
102;141
94;157
