X;Y
71;116
77;130
87;142
100;149
114;152
129;154
143;157
158;161
172;164
187;167
202;169
217;171
232;172
247;173
263;173
278;173
293;171
308;172
324;171
339;169
354;167
369;164
383;161
398;158
412;155
427;152
442;149
456;144
468;134
475;121
477;107
472;93
462;81
450;74
435;70
420;68
406;65
391;62
376;58
362;56
347;53
332;51
317;49
302;48
286;48
270;48
255;49
239;49
224;51
208;53
194;55
179;58
164;61
150;64
135;68
120;71
106;74
92;79
80;89
72;102
