X;Y
56;130
65;148
78;160
95;166
115;166
134;169
152;173
170;179
188;183
206;187
225;190
244;193
263;195
282;196
301;197
320;197
339;196
358;194
377;193
396;190
415;187
433;184
452;179
469;175
487;169
506;166
525;165
543;161
559;150
569;135
571;117
565;99
551;85
535;79
515;78
496;76
478;72
460;67
442;62
423;58
405;55
386;53
367;51
348;50
328;50
308;50
288;50
269;52
250;54
230;57
212;59
194;63
175;68
157;73
140;77
121;81
101;81
83;85
68;96
59;112
