X;Y
107;145
113;161
122;174
135;184
150;188
167;189
183;190
200;192
215;196
231;199
247;201
264;203
280;205
296;206
314;206
331;206
347;205
365;204
381;203
397;201
413;198
429;194
444;191
461;188
477;187
494;187
510;184
524;175
533;162
538;147
538;131
534;116
524;102
511;93
496;88
480;88
463;87
447;85
431;82
415;79
399;76
383;74
367;72
350;71
333;70
316;70
299;70
282;71
266;73
250;75
234;77
218;80
202;84
186;86
169;87
152;87
137;91
123;102
113;114
108;129
