X;Y
36;107
37;122
44;135
55;142
69;147
84;149
97;153
111;158
124;163
138;167
152;170
166;173
180;176
195;178
210;179
225;179
240;179
256;179
271;178
285;177
300;174
314;171
328;168
342;163
355;158
368;152
382;149
396;147
409;142
420;131
424;118
423;105
416;92
405;83
391;79
376;76
363;72
350;67
336;61
323;57
309;53
295;50
281;48
266;46
251;45
236;45
220;45
205;46
190;47
176;49
161;52
147;55
133;59
120;63
107;68
93;73
80;77
65;79
51;84
42;94
