X;Y
110;159
111;176
117;192
127;206
140;215
156;222
173;224
190;225
207;228
224;230
241;233
258;235
275;236
292;238
310;239
328;239
346;239
364;239
381;238
399;236
416;235
433;233
450;230
467;228
485;226
502;226
519;222
534;214
546;201
553;186
556;170
554;153
548;138
537;124
523;114
508;109
491;107
474;105
457;102
441;99
423;97
406;94
389;93
372;91
355;90
338;89
320;90
302;90
285;91
268;93
251;95
234;97
217;100
200;102
183;104
166;105
149;108
134;116
121;129
113;143
