X;Y
102;185
105;209
117;229
136;242
159;246
183;247
206;251
229;256
251;261
275;265
298;268
321;271
345;273
369;275
394;276
417;277
440;276
464;276
489;275
513;273
536;270
560;267
583;264
606;260
629;255
652;251
675;247
699;246
722;240
740;225
749;204
747;180
735;161
716;148
693;143
670;142
647;138
624;133
601;128
578;124
555;121
532;118
508;115
484;114
460;112
435;112
411;112
387;113
363;114
338;116
315;118
291;121
268;124
245;129
222;134
200;139
177;143
153;144
130;150
113;165
