X;Y
74;126
79;140
90;151
104;155
118;157
133;160
146;165
159;171
173;175
187;179
202;183
216;185
231;187
245;188
261;188
276;188
291;187
306;186
321;185
335;183
350;179
364;176
378;171
391;166
404;161
418;156
432;153
448;151
460;144
468;131
469;117
465;103
456;92
443;86
428;85
413;82
399;78
386;73
372;68
358;64
343;61
329;59
314;57
299;56
283;56
268;56
252;56
237;57
222;59
207;61
193;63
178;67
165;71
151;76
138;81
124;85
109;87
94;91
83;99
76;112
