X;Y
119;218
128;235
141;250
157;258
176;261
195;264
214;269
232;274
250;279
268;283
287;287
306;289
325;292
345;293
364;293
383;294
403;293
421;291
441;289
460;286
479;283
497;279
516;273
534;269
552;264
571;261
590;258
607;251
621;238
629;221
631;202
625;184
613;169
596;161
577;158
558;155
539;151
521;147
503;142
484;138
466;135
447;132
427;130
407;129
388;128
367;128
348;129
328;130
308;132
289;134
270;138
252;142
233;146
215;151
197;155
178;158
159;161
141;169
128;183
121;199
