n;a(n);b(n);c(n);d(n);Invariant of a(n);Invariant of b(n);Invariant of c(n);Invariant of d(n)
0;925,358995525654;n. def.;490,906469752035;n. def.;n. def.;n. def.;n. def.;n. def.
1;-300,901263810734;-20,1323433092244;-5,68079601183651;90,5602352740562;1;-4,71222391107553E-17;2,03214656165132E-16;-0,300879032922466
2;0,0119866860432373;-0,022320669661;0,14960629076431;0,540451250281947;-2,84605507028836E-05;8,10260264224975E-05;-0,000731857170740915;-0,00170932441700476
3;-29,6967608565309;-6,04050052217468;-2,50425638967344;11,1423182195645;0,100487761241627;-4,7930210528963E-05;0,000873442944371019;-0,0378618114671991
4;0,0136982824679113;-0,0205939034663121;0,0948201202246097;-0,0997073829685691;-2,53529610891703E-05;7,73473935652451E-05;-0,000215322212711155;0,000402376827844269
5;-9,02829334433075;-3,09560040209082;-2,60961142299361;7,13435945143324;0,0316470461805178;-0,000148604131214251;0,000410233496962026;-0,0251875544966266
6;-0,0244317163745106;-0,0160813652594028;0,0243359897806081;-0,128091293997775;9,53149647595052E-05;1,66682590853969E-05;9,26132059146203E-05;0,000422356011058331
7;-3,3345739325467;-1,66198530881645;-2,45309393372762;5,03630727684937;0,0123545167076434;-7,54279620784169E-05;-0,000304145270081927;-0,0185730990245394
8;-0,0237695597498296;-0,0226022761273087;0,0583360385040779;-0,0362656551169809;0,000106226910032647;2,37179811892103E-05;-0,000104391968178302;0,00020239720889235
9;-1,18596390328021;-0,796837449709118;-1,86020381193469;2,60736600833453;0,00473715065786466;-4,87829496386341E-05;0,000162623249616764;-0,0106196073009445
10;-0,0242100852527601;-0,0288486281707243;0,0180056749393514;-0,110142222939248;0,00012213451508282;2,44130715250501E-05;0,000180883981965102;0,000322981743603536
11;-0,387977764096291;-0,31335570738518;-0,845393211222513;0,914635544515614;0,00165069287216934;-9,35417577896048E-05;2,97045018150503E-05;-0,00413000601829546
12;-0,0363080567015339;-0,047422042515206;0,0951457383429777;-0,0694583088012865;0,000196904468013399;2,13474248290843E-05;-5,17415074273702E-05;0,000387172953240555
13;-0,122836616722267;-0,107453752841819;-0,0492218862144426;0,067194888095356;0,000534757236105761;-8,32715436076414E-05;-6,53610123737854E-05;-0,000268287886522253
14;-0,0321588834157884;-0,0596270265252672;0,000720063625627955;-0,00765096978753698;0,000222569666567067;3,02293787114498E-05;1,94044654965641E-05;1,69118259664488E-05
15;-0,0508496613960385;-0,0417692795336222;0,267110303857212;-0,182994379314208;0,000207028171728991;-7,02513859097251E-05;4,12577512367227E-05;0,00107276196603061
16;-0,0250179315062922;-0,0603909809760879;0,0295857440375965;0,00460225160116695;0,000215700229583957;2,20722228421213E-05;-5,97550540777084E-05;7,90945251624293E-05
17;-0,0348693796585961;-0,0234641184052775;0,270281941946584;-0,132139462366895;0,000118743130009244;-7,42699307032826E-05;2,67866282431004E-05;0,000997155268447738
18;-0,0153445827046668;-0,0617020192709787;0,0128642752246927;0,0249796903445685;0,000209515767972057;2,46107655559541E-05;-9,22686845107002E-05;1,07020601532193E-05
19;-0,0305396508578048;-0,0325606485534855;0,194469065529974;-0,051628769037013;0,000132686147260203;-6,66065341983519E-05;-2,25585688368369E-05;0,000666705975071237
20;0,000312013704925995;-0,059216203646842;0,0156135918071148;0,0303618348274218;0,000191266015489385;4,5040533684554E-05;-0,000109466305373063;2,79184593764501E-05
21;-0,0206641505127277;-0,0480167187586871;0,0278614232924552;0,021142554405003;0,000168182373569884;-4,25323385952792E-05;-8,36311642179184E-05;8,00501676557832E-05
22;0,00503457500311594;-0,0537831351712173;0,00146587001878005;-0,0349754497262955;0,000175897249763361;3,29738606650176E-05;0,000115282522293595;1,55319900461283E-05
23;-0,0118836720926147;-0,0500326761110912;-0,0535448040349669;-0,0114103438172886;0,000166769570495919;-3,50519533580128E-05;4,24400936171534E-05;-0,000176610506174279
24;0,012892473154051;-0,0381221473417395;-0,0437428062679571;0,0284013710969593;0,000128251101730833;3,7533094762999E-05;-0,000100080418785427;-0,000140862871276258
25;-0,000660443613906054;-0,0445472658981529;-0,0732538979838168;0,0226010358702105;0,000146726377829145;-1,80331030851646E-05;-0,000100892968090889;-0,000233261425681046
26;0,0246190021627934;-0,0253182465992784;0,00596698668070537;0,00127275774063385;9,70140629966907E-05;6,55534100318184E-05;-5,37897977271608E-07;2,03103139160766E-05
27;0,0133192577733527;-0,0337278034200509;-0,0405339104766447;-0,0049099326935284;0,000119221918987009;1,60023136592869E-05;-1,6532281769195E-05;-0,000134334866259199
28;0,0238458412656913;-0,0202439227936442;-0,0130713074303776;-0,0183331276990161;8,80643581748358E-05;5,47833505852983E-05;4,47087953579091E-05;-5,98096528783052E-05
29;0,0215963427385514;-0,0173877426559715;-0,0422792222885535;0,00172141366010075;8,01222759759283E-05;4,54042365855701E-05;-5,70153268570393E-05;-0,000128093439238787
30;0,0210640578390808;-0,00549550399491386;-0,0495401805803741;0,00958964298741771;4,66976588237384E-05;5,53463512013859E-05;-9,9463154229791E-05;-0,000134425718784722
