X;Y
86;182
87;200
93;215
104;229
117;238
134;242
152;241
170;241
187;244
204;246
220;249
238;251
255;253
272;254
290;255
308;255
326;255
344;255
362;254
380;254
397;252
414;250
431;247
448;245
465;243
483;242
501;243
517;239
532;229
542;216
547;200
547;182
542;166
530;154
516;145
500;141
482;142
464;141
447;139
430;136
413;134
396;131
379;130
362;128
344;127
326;127
308;127
290;128
272;128
255;129
237;131
220;133
203;136
187;139
169;141
152;142
134;141
117;144
103;153
93;167
