n;a(n);b(n);c(n);d(n);Invariant of a(n);Invariant of b(n);Invariant of c(n);Invariant of d(n)
0;708,521873447744;n. def.;342,494399165331;n. def.;n. def.;n. def.;n. def.;n. def.
1;-201,246910788552;-14,4651433353099;-4,86030728584786;73,7638755660391;1;6,16281109038153E-17;-4,40200792170109E-18;-0,366375249360405
2;0,0656934483327719;0,0668434726943625;-0,45353820268351;0,619444514391636;-0,000374629781823899;-0,000272154371258696;0,00177850227040915;-0,00336401192784595
3;-18,1831502760532;-3,95319546115072;-2,215676128062;10,5328894453041;0,0922253783297466;-0,000230322031483872;-0,000338184850276813;-0,0533435249964771
4;0,0668990747532241;0,0490398706186802;0,10361020612986;-0,179254116340742;-0,000386721588725958;-0,000140332548947967;-0,000238290808989445;0,000997985183477923
5;-4,54899118734163;-1,69147260682822;-2,57647193706668;7,02101002660015;0,0240543197569712;-8,44786165908089E-05;-0,000372345713543583;-0,0370644947749049
6;0,0198736330386907;-0,0013116673102846;0,0534922626708802;0,0141853132995228;-8,58535225995702E-05;4,73742842010781E-05;-0,000270222308608945;4,83743471335661E-05
7;-1,01639986953843;-0,556400329581614;-1,76961794364623;3,20094428944709;0,00574288352870173;4,34409273534858E-07;-5,30256219858565E-05;-0,0181275002389268
8;0,0286481695007169;0,00656284142415536;-0,006338046417743;-0,0457189803282771;-0,000136899386221115;5,0364967289035E-05;0,000150354833289448;0,000172234894237422
9;-0,126402567790253;-0,0954684486143122;-0,17165548525624;0,152401378849757;0,000784518519225083;-2,86367317817698E-06;0,000217557126820702;-0,00111708439178625
10;0,000152063910172581;-0,0109337488336148;0,140434603154527;-0,0532216827398639;3,63139508609473E-05;3,93343626190181E-05;-0,000344788422537592;0,000659713410101716
11;-0,015000288934252;-0,0361603084646527;0,57495631517074;-0,548794243849683;0,000180412216750427;6,16942723437602E-05;-3,58474002432895E-05;0,00393933832900506
12;-0,00119718791250347;-0,0367937197869742;-0,0176515322779727;0,0567644661743062;0,000143849672523888;0,000113372496151781;-0,000158789706811784;-0,000247656152413608
13;-0,0249828359007584;-0,0613648267764019;0,42610441808878;-0,288459842530786;0,000319212749399834;7,14204806756363E-05;-7,793242737371E-05;0,00254925512038675
14;0,0206857685978634;-0,035494188993894;-0,00550784580668671;0,0161463653415349;9,59283965485275E-05;0,000179834518794279;-5,34978336463775E-05;-6,48248265056713E-05
15;-0,0292620658553024;-0,0822729262600864;0,0379752715307091;0,0156345038951041;0,000429009006681179;5,95929911937042E-05;-0,000154645160236729;0,000131215848318096
16;0,0325455487235763;-0,0215721458087806;-0,0358025067193072;0,01224871605751;3,4112525041661E-05;0,000190953255682784;1,47574053977189E-05;-0,000186486680696084
17;-0,0188476786552248;-0,0915433540055647;-0,158089445617016;0,0766816415497621;0,000459436017212478;6,324922267243E-05;-9,99348810609513E-05;-0,000864789597730088
18;0,0274352629749659;-0,000696819026919589;-0,00789749494692438;-0,0185782364335162;-3,22113439771394E-05;0,000132245226179008;9,90010793539297E-05;-1,35647336824832E-05
19;0,00425435427667516;-0,085916243852999;-0,138699763512407;0,0496624468723862;0,000414464616192343;0,000102908621993003;-0,000110900826287595;-0,000721274061124722
20;0,01924331534638;0,00457015044881858;0,00688353487513279;0,0246838501078268;-3,3334075576872E-05;9,20204715589269E-05;-0,000125573752999753;1,98049107750231E-05
21;0,0077196012665722;-0,0627071120171491;-0,0393459933708838;-0,0712650958834462;0,000307864962753735;5,25163277716484E-05;0,00036231828478472;-0,000178950007758081
22;0,0259099478214972;0,0160519572715868;-0,0511977583826519;0,0159766007994648;-7,56968143210414E-05;0,000131235330199701;-8,6478547091656E-05;-0,000251090309725161
23;0,00814452239812647;-0,0257182014084697;-0,0240091835910214;0,0293155877908469;0,000131274425345969;2,75959053247551E-05;-0,000156200901785719;-0,000103700483319916
24;0,000272485445526075;0,0304299014867072;-0,00908546876679594;-0,099046596397172;-0,00014951976662133;2,76882831231287E-05;0,000475380376022305;-0,00012901806935873
25;0,0242318889543589;-0,00134699468226921;0,0341666686826317;0,0383281036264308;3,6100677670529E-05;0,000114320254691394;-0,000142881744800303;0,000210811830900413
26;-0,0139467457945949;0,0161699129041612;0,0513491371580234;0,0339603403477436;-9,75677952716137E-05;-4,12605376634581E-05;-8,03033286526629E-05;0,000294328259264739
27;0,0148608395747209;0,00212135065625804;0,0138198070960251;-0,0362192112562038;1,79025730712569E-05;7,210524132899E-05;0,000192109542194356;-5,00590302418642E-06
28;-0,0107310976350524;0,00983508246366952;-0,0222844151787074;-0,0140378564178597;-6,74300552257993E-05;-2,54070184004151E-05;1,25956740383943E-05;-0,000129972532290177
29;0,0130872842755167;-0,00303792611887421;-0,00157973121981194;0,0439234154766361;4,65944099787231E-05;4,77734132451074E-05;-0,000190955066057184;0,000104732174451161
30;-0,0255418664689373;0,00357863926073653;0,018851800212898;-0,0227183891694824;-8,73827453831746E-05;-9,36691635634716E-05;0,000145589920068651;1,1909117776184E-05
