n;a(n);b(n);c(n);d(n);Invariant of a(n);Invariant of b(n);Invariant of c(n);Invariant of d(n)
0;721,805990127965;n. def.;358,534377748069;n. def.;n. def.;n. def.;n. def.;n. def.
1;-217,522540588504;-19,827354682367;-5,99891811344789;75,1938465558643;1;6,50602125535622E-17;1,21987898537929E-17;-0,345321697792449
2;0,105763827032931;-0,0452371088795192;0,662425488302883;0,222715267866503;-0,000423863054056764;0,000294542448487441;-0,0031703722661176;-0,000443535146914613
3;-19,7785958456879;-5,56357751979214;-3,31190095449143;11,9924531210567;0,0940653238032111;-3,7344851104593E-05;-2,99087161950756E-05;-0,0569581105195849
4;0,067873081209462;-0,0167526527403074;0,0578162295455895;0,0230374104280309;-0,000260762801144123;0,000183808870942077;-0,000286077829010803;-1,8832494337235E-06
5;-4,90067018463237;-2,39445454928592;-3,34082239711748;6,78021170738411;0,0249708404825979;-3,8022422791767E-05;-3,91338753221734E-05;-0,0346049865384145
6;0,0576394796933438;0,00922663788345008;-0,0773173533756974;0,147620608824167;-0,000246333933085325;0,000106412456904572;-5,60475303616239E-05;-0,000760479383916825
7;-1,197365346472;-0,890370514033884;-2,23720132498146;3,05024199164962;0,00683208680071071;2,47364422526971E-05;-0,000215184149093381;-0,0173164360018388
8;0,0541501349400877;0,0115012498076108;-0,0566883317263557;-0,0823424023082961;-0,000220623533939271;0,000127693172206067;0,000444816998644461;0,000104212252193976
9;-0,20587784930577;-0,218628441849139;-0,496052505802871;0,341291018997918;0,00137300853469873;-1,04962044597763E-05;0,000380665823913469;-0,00273113021868457
10;0,035198144732834;0,00892073463394145;0,0123273340126173;-0,0480354379773665;-0,000130298677869571;0,000103233738367381;0,000140960875520343;0,000177985387743956
11;-0,0346084647212759;-0,0338261903754253;0,426902241790659;-0,2471806887433;0,000215351349582879;-6,32461344604416E-05;-6,50837284338391E-05;0,00225720027818005
12;0,0231480719932908;0,0112018102800703;0,0423010227049683;0,00562883369486844;-9,26362033320056E-05;7,13213674469292E-05;-0,000109747287204334;0,000162227629019109
13;-0,0189217837046403;-0,0124800711922667;0,376709472673429;-0,158006447444575;8,43175245468901E-05;-6,84435293686284E-05;5,25833544302588E-05;0,00186920476727358
14;0,0207969064059302;-0,00481930687776568;0,0795722239688234;0,0604056685681041;-3,17768140979998E-06;9,64002335383258E-05;-0,00036559593253069;0,000275284269333342
15;-0,0351329901001183;-0,031682946080418;0,123760400959428;-0,0675529652343049;0,000171193109545261;-0,000134242587530012;0,000200913536259825;0,000613108307740647
16;0,0172463648146268;-0,0190796952266306;-0,0143929322211766;-0,0345308503362847;7,90078198842994E-05;8,68694774549947E-05;0,000163823017266484;-5,0716200898568E-05
17;-0,0368760775427811;-0,0557902331861696;-0,0912426099638975;-0,00545102440017737;0,000255225688805938;-0,0001670986263073;2,58845644555879E-05;-0,000418483123156052
18;0,0144062896079196;-0,021278789439017;0,0013326718901653;-0,015163845708486;0,000102808085282879;5,66333967369366E-05;7,01455764451648E-05;-1,15229355008088E-07
19;-0,0246421858221951;-0,0531675542742948;-0,127995770835487;-0,0411200460047264;0,000218110346940801;-0,000153036141613777;7,80123563050063E-05;-0,000611330240082644
20;0,020150229267569;-0,0188377878545677;0,0219223197696078;0,00229644137753641;0,000108155693399275;6,46266743557277E-05;1,78891873157968E-05;9,96878767406538E-05
21;-0,0167567597709273;-0,0445055285129706;-0,0266027250694283;-0,0260553625486664;0,000161898116667655;-0,000144541951161304;6,78590245377519E-05;-0,000157341038682125
22;0,0183370806787219;-0,0161371149399002;0,0340533599753891;0,0157040723435376;0,000103556040649906;4,13944986722893E-05;5,69843783573802E-06;0,000171787579383664
23;-0,00995392936355622;-0,0268237805923677;-0,0484073246851976;0,00508124449284439;8,09568610637764E-05;-0,000102665718305991;-0,00013620361593872;-0,000176544777541335
24;0,0106442987168078;-0,00841385300642907;-0,0283883732420437;-0,00119644363601455;6,04450816732627E-05;1,61075297482537E-05;-7,37578744296859E-05;-0,000106896930942463
25;-0,00785592013239204;-0,0106278518869849;0,00532808721144095;0,0181662391185776;1,18843268850366E-05;-5,9694527832767E-05;-4,4924297846819E-05;7,3825532657091E-05
26;0,00342735626552352;-0,00381879301920754;-0,00450279918195007;-0,0248734785666123;2,31004707872466E-05;-1,93223379144844E-06;6,1513792755708E-05;-9,80981645493835E-05
27;-0,00576284780754375;-0,00214460567020173;-0,0213431628251884;0,0259880252676046;-1,44931689369774E-05;-2,38832012457407E-05;-0,000149715514096981;3,60706262954005E-05
28;-0,00389909627399791;-0,00510765976884759;-0,00162975793443735;-0,0558398496940381;-3,45711326280855E-06;-2,82961855298102E-05;0,000128046928736739;-0,000221511905070471
29;0,000456246121775675;0,0045290482218539;-0,00586328875551574;0,0372985868476925;-6,91368593351021E-06;1,88740462425469E-05;-0,000100059442917405;0,000141060710934411
30;-0,0103280983601543;-0,00608950823952021;0,0107082876376957;-0,020196770700173;-3,44063232056071E-05;-4,27445004059581E-05;7,89065953885378E-05;-6,87683655422021E-05
