X;Y
70;113
73;131
83;146
98;156
115;160
133;161
151;164
168;169
185;173
203;178
220;181
238;184
256;186
274;188
293;189
312;189
331;189
350;188
368;187
387;184
404;182
422;179
440;175
457;171
474;167
492;163
510;161
529;160
546;154
558;141
565;126
562;107
553;92
538;83
521;80
502;79
484;76
467;72
450;68
432;64
415;60
397;57
379;55
361;53
342;52
323;51
304;51
286;52
267;53
249;55
231;57
213;59
196;64
178;68
161;72
144;76
125;77
106;78
90;85
78;97
