n;a(n);b(n);c(n);d(n);Invariant of a(n);Invariant of b(n);Invariant of c(n);Invariant of d(n)
0;746,285178354223;n. def.;401,524478710797;n. def.;n. def.;n. def.;n. def.;n. def.
1;-247,342228355249;-37,7660847843574;-14,0771897492423;89,0667913812574;1;-1,13591722688213E-16;-8,51937920161598E-17;-0,360382125601646
2;0,0169103437933604;0,162228851102849;-0,885827956540138;0,197671093373193;-0,000250228887164106;-0,000602979574743236;0,00314665291431449;-0,00180430779523478
3;-21,765000803407;-10,6190927733552;-4,58269620505091;9,25940320487176;0,0967886746819666;7,61669678743565E-05;9,44004472146597E-05;-0,0412901322246322
4;-0,0287515122057781;0,118601717089772;0,116370369670813;-0,113533301443729;-0,00017442052828715;-0,00045420582893357;-0,000125395633278507;0,000638469118395839
5;-5,30299852391131;-4,97564089452183;-4,50907404308372;4,53015136430057;0,0290643475480523;-5,87940107303253E-05;0,000687592801981535;-0,0255343709739116
6;-0,0206087989398272;0,0465215283228815;-0,0147288634323326;0,0432990265178709;-9,54544220365186E-05;-0,000180009388154566;-9,94342490789514E-05;-0,000152853414535071
7;-1,26608128846237;-2,21625569766858;-3,54924644783923;2,04880375016271;0,0102007003485606;-7,0001969464261E-05;-0,000151128840796791;-0,0163782218960246
8;-0,0308114289737602;0,0371189737765634;0,0471743741762243;-0,032476908525895;-9,45205769794447E-05;-0,000167493175292215;5,41738827565443E-05;0,000222810152848189
9;-0,160906716897892;-0,76649183418642;-2,036326211953;0,422828299411131;0,0031302555894217;4,67815456941761E-06;7,17026517805418E-05;-0,00831174533307795
10;-0,0273650657058959;0,0251704112069204;-0,0280079358998642;0,0911330402470753;-9,42341689142752E-05;-0,000115818601527993;-0,000356194117126565;-0,000134553440321147
11;-0,00440187652808832;-0,136996263723179;-0,647171426367916;-0,108748377075715;0,000544356793902488;-7,09330534025503E-05;0,000206292730754803;-0,00261441589132377
12;-0,0128846914915932;0,00351136161869087;0,0571489726940805;0,0203693864281613;-2,58348160269734E-05;-4,62114165966147E-05;-2,52028673815872E-05;0,000241260843397649
13;-0,0194715642381826;0,0262163719826088;0,0859291063000722;0,139559595395147;-0,000127293847518325;-3,11501160243822E-05;-0,000385698640320071;0,000529291271695226
14;-0,0109718803733774;-0,0231273264686651;0,0153940206791993;-0,0549145329141516;5,7253828026707E-05;-8,52353256809437E-05;0,000219783329526123;-5,97749334105447E-05
15;-0,0259180348980359;0,0241676207185968;0,233722682296755;0,152580047228273;-0,000140164126757583;-1,59687460157202E-05;0,00012484779495814;0,00110860184421133
16;-0,0184987948292538;-0,0215546395711998;-0,0284418100802309;-0,0640188753189758;2,52165018448221E-06;-0,000114076231696978;8,58686095870115E-05;-0,000266233904344222
17;-0,011480192455905;-0,00246232624706462;0,0816689644132935;0,20209145203621;-3,33823171525731E-05;-3,14920692725351E-05;-0,000168759269164632;0,000854702966967945
18;-0,00631830076476988;-0,0237385318472819;0,0325360808479877;0,0708414040715492;1,64393445235132E-05;-9,61157256779906E-05;6,47004284909184E-07;0,000311770677216155
19;0,0115008590425334;-0,00240605002706727;0,0263583186086743;0,0669301053671889;4,69010853718909E-05;3,97020057472562E-06;2,7898188154104E-05;0,000286117789164902
20;0,0253630054923049;-0,0217992556668002;0,000134036703592735;0,0679339535348166;0,00011150352276425;-7,30118271799672E-05;-3,40679555798404E-05;0,000269552682883088
21;0,0261794666872038;-0,00712615796250694;0,0547592796933396;0,00711091486374154;0,000104397098429761;-3,09177835656102E-05;0,000219243465570222;2,32591233530061E-05
22;0,0342451568899241;-0,0105258475131712;0,00194613433762521;0,015765869379024;0,000127518113399247;-6,50708061701201E-05;1,83283125222391E-05;6,08430842536795E-05
23;0,0306729153460556;-0,00915760065013746;0,0500593218428863;-0,0505414257900541;0,00010473200132542;-7,44151576881904E-05;0,000124787380615052;-0,000255185874702934
24;0,0273076530997016;-0,00460807294212024;0,00853864612052756;-0,0170357750641232;8,85616052003865E-05;-6,65504656179842E-05;-1,06318065281539E-06;-7,60105188424293E-05
25;0,0292527555019221;-0,00620246561362713;0,0236551494119727;-0,0259963325266634;8,01829273422311E-05;-8,89552504103402E-05;1,54545347168272E-05;-0,000139409267298731
26;0,0228464859958066;0,00346866389545884;-0,0154608262521924;-0,0011640846982196;7,4693981927071E-05;-5,40891175040543E-05;-4,74615980451438E-05;4,01499970207126E-05
27;0,0201474801608384;-0,00149397979518216;0,0159296742158958;-0,0396003971697247;4,32785156108166E-05;-6,83589386533455E-05;-8,86516788352873E-05;-0,000145659903977089
28;0,0146204884313905;0,00606519837589512;0,0302085422669336;-0,0215532198584552;4,89191074876204E-05;-4,03803905250916E-05;-1,90268576459181E-05;-0,000147013767528538
29;0,0155199519559408;-0,00690707391595317;0,0110642512933353;0,0120684645237347;-5,13698885844367E-06;-6,77439020109699E-05;6,02575010526728E-05;-2,53926235140461E-05
30;0,00878042900249032;0,00299461006340004;0,00743276768159599;-0,002915861420638;1,83782925156855E-05;-3,22625087183904E-05;-5,86341012465812E-06;-3,13044829620558E-05
