X;Y
73;201
81;220
94;235
110;245
130;247
150;244
171;245
190;248
210;251
230;254
250;257
270;258
290;260
311;261
332;261
353;261
374;260
394;259
415;258
435;256
455;253
475;250
494;246
514;244
535;245
555;246
573;241
589;228
599;211
606;194
605;174
596;157
581;144
563;136
544;135
523;135
504;132
483;130
464;126
444;124
424;122
407;121
389;120
372;119
353;120
334;121
316;122
296;123
275;124
255;127
235;129
215;132
196;136
176;139
156;140
135;140
115;142
97;150
83;164
74;181
