X;Y
93;211
94;234
104;255
121;271
141;281
165;283
189;282
213;284
237;287
260;290
283;292
307;294
331;296
355;297
379;298
403;299
427;298
451;298
475;297
499;295
522;293
546;291
569;288
593;286
616;283
640;281
664;283
687;279
706;268
722;250
729;229
728;206
718;185
701;168
680;159
657;159
633;158
610;158
586;155
564;152
540;150
516;147
493;146
469;144
444;144
420;143
396;144
372;144
348;145
324;146
300;147
276;149
253;152
229;154
206;157
182;158
158;156
135;161
115;173
102;190
