n;a(n);b(n);c(n);d(n);Invariant of a(n);Invariant of b(n);Invariant of c(n);Invariant of d(n)
0;586,642022173207;n. def.;250,425910247829;n. def.;n. def.;n. def.;n. def.;n. def.
1;-205,625935030045;-23,7955253348109;-9,45794187304756;74,0917624233515;1;-1,71628402846515E-17;8,58142014232577E-18;-0,36080642875427
2;0,179339169804801;-0,664742704397142;-0,254193193438083;0,447929948407381;-0,000118288861619282;0,0033122304490237;0,000710303432196979;-0,00240087090814129
3;-19,2723536222992;-6,82937277315928;-2,67519804115487;6,78820833058297;0,0987805917914925;-0,00015169952146553;0,00075364237781378;-0,0352259478087213
4;0,0378941762981144;0,058939502800876;-0,0516587686919324;-0,266666196138224;-0,000285506028894678;-0,000170545762369566;0,000790448192686704;0,00104929465665593
5;-5,14880265792018;-3,31167451346623;-2,9030395547728;4,69383143935784;0,0295718646109494;-2,16138754598859E-06;-0,000500284773183131;-0,0266598662528989
6;0,104393790584141;-0,197000495321454;0,187786970455956;-0,192630907515013;0,000206432472744114;0,00106327327476767;-0,000120354607563685;0,00128893992191036
7;-1,61649780562476;-1,67052504425541;-2,67476796942171;2,61062332809129;0,0112297186216593;-1,8059767427512E-06;6,27654698105023E-06;-0,0180561665298519
8;-0,0212985872530155;-0,00355477167546581;-0,221372234200914;-0,0948708217416692;8,18471835645661E-05;-7,32423603783751E-05;0,00101915626746092;-0,00056023931002706
9;-0,291847654066513;-0,518435093327876;-1,6398369424804;1,09889712827853;0,00287019391805491;5,99055778260269E-05;-0,000401554844862356;-0,0095286995330457
10;0,0765782959212015;-0,0630328582706271;0,0851767079514293;0,0532959242548649;0,000117663284355417;0,000465249548036817;-0,000407812327113727;0,000261868833035119
11;-0,0682603117491876;-0,201760467961797;-0,212364661063594;0,0104623653973579;0,0010302936969858;-8,31467099724843E-06;0,000272531345601324;-0,000988920178987736
12;-0,0187644890155918;-0,0175382082891407;-0,0815801848802633;0,0175629849609667;0,000101711242146492;-7,30232011386367E-05;-1,56750745628457E-06;-0,000402783319689343
13;-0,0139982629894368;0,0107895996706204;0,0473759602236391;-0,070376629866292;-4,3862050030806E-05;-7,10358409409159E-05;0,000316713294287148;0,000260733995488876
14;0,0895648168709123;-0,0380168672198827;0,0569935984976334;0,19649555126865;0,00018659693427638;0,00043081587886433;-0,000945207064234172;0,000289812293594276
15;-0,0286515097322271;-0,0797035492225979;0,487270299203634;0,00550461387959562;0,000365034721829535;-0,00017610917612586;0,000279254778503738;0,00233816092783938
16;0,0190100025109092;-0,0336482201658142;0,0784182968156532;-0,113658340393321;0,000182986152556741;5,09151087699667E-05;0,000623541512462739;0,000234459739058299
17;-0,00773027266325852;-0,0166075611900514;-0,102716323556371;-0,0027470176083858;6,12785713330168E-05;-6,5368988673841E-05;-0,000161680661514632;-0,000469112302673034
18;0,0728379968251936;-0,0370957782859874;0,0967083822239812;0,119852720729967;0,000317953496640013;0,000235449465606212;-0,000305295382539778;0,000678010572159215
19;0,0142369175154979;-0,0588780717951308;0,186909543349246;0,0507240772926486;0,000276569901229473;-9,53266634552606E-05;0,000292753131425529;0,000888652701418415
20;0,0178920404153556;-0,0392547426458247;0,0708845073053882;-0,16312552244933;0,000204839048683499;-5,68898064781945E-05;0,000822782322337969;-0,000244016357009103
21;0,00987672920773051;-0,0394036144661991;-0,111207019672194;-0,0906190816610932;0,000165200065437875;-0,000108599709622033;-8,92163994563912E-05;-0,000686825563881411
22;0,0465352348297711;-0,00263267822155833;-0,0429166643362361;0,105186501740057;0,00018490375321397;0,000126487758393823;-0,000472270614136889;0,000280480462871044
23;0,0505726539639857;-0,0583275408854689;0,0481187850378323;0,134590688482003;0,000352870429690376;-0,000115512444841369;-0,000131365656428911;0,000678792043742417
24;0,0235312067967193;-0,0187782054985766;0,107340900433511;-0,143344512094255;0,000144424762073184;-3,87064488946984E-05;0,000754645083152533;-0,000421591219564777
25;0,052712713017435;-0,0213645851446139;-0,0784408535225734;-0,079981592614491;0,00027269885522186;-2,42388179140108E-05;-0,000246596216295217;-0,000482313055351328
26;0,0203330994824914;-0,00305672919421213;-0,109020883310483;-0,0100681425652545;9,67636825208172E-05;3,51401138090846E-06;-0,000508206664267455;-0,000148203112788773
27;0,0554976931556097;-0,0174267532789833;0,0608173074059678;0,0685861986102594;0,0002751746501898;-6,11987476976056E-05;0,000265601311578426;0,000353637117578019
28;0,00555078237248389;-0,00874564423128181;0,0537551081433793;-0,0850391363605264;2,65146930886977E-05;-4,52083159365745E-05;0,00024501630427694;-0,000419441609077675
29;0,046240085198351;-0,0109161332125178;0,00235434540104558;-0,0471566847370576;0,000213011241881784;-8,63045964670272E-05;-2,34895713944095E-05;-0,000226567724769235
30;-0,000936877025726123;-0,00253784817690454;-0,0796769996890593;0,00808450288412805;-9,30977041224341E-06;-9,99993052164006E-06;-0,000361630631027582;0,000137442041736054
